SMILES,shift_value,split
CCC1(O)CCN(C2CCC(F)CN2)C1,-145.84,Test
Cl.CN1NC(N)CC1C(F)F,-115.05,Test
[H]C(F)(OC1=CC=CC=C1)C(=O)OCC,-130.0,Test
C=C(F)CCl,-101.0,Test
[H]C(F)(C(=O)OCC)P(=O)(OCC)OCC,-211.0,Test
CC(C)C1CCOC1C(=O)N1CC(CF)C1,-228.34,Test
CC1C[NH]CC1C(=O)N1CC(CC(F)F)C1,-116.7,Test
CC1[NH]NCC1C(=O)N[C@@H]1CCCC[C@H]1F,-175.95,Test
FC(F)(F)C1=NC(Cl)=C(Cl)S1,-56.0,Test
O=[N+]([O-])C1=CC=C(CF)C=C1,-216.0,Test
CC1CN(C(=O)CC(F)(F)F)C2CCCNC2O1,-62.43,Test
C#CC(F)(F)F,-52.0,Test
CC1NC(NC(=O)[C@@H]2CCCO2)SC1C(F)(F)F,-52.63,Test
CC1=CC=C(F)C2=CC=CC=C12,-127.0,Test
CC(F)C#N,-182.0,Test
CC1(F)CC(NC(=O)C2=CCCC2)C1,-137.97,Test
FC(F)C1=CCCCC1,-116.0,Test
CC1CCCC(C(=O)N2CCC(O)(C(F)(F)F)C2)C1C,-59.62,Test
CN1C(C(F)(F)F)CCCC1=O,-64.14,Test
CC(C)(F)SC1=CC=CC=C1,-108.0,Test
CN1NCCC1CN1CCCCC1C(F)F,-123.32,Test
FC(F)N1C=NC2=C1C=CC=C2,-96.0,Test
FC(F)(F)C1CCCCC1C1CNCCO1,-58.37,Test
FC1(F)CCCC1,-93.3,Test
FCC1CCCN1C1NCCCN1,-227.16,Test
FC(F)OCC1=CC=CC=C1,-84.8,Test
O=C1CCN1C1CCC(C(F)(F)F)CC1,-61.68,Test
O=C(NC1NCCS1)C1CCC(C(F)(F)F)NC1=O,-76.66,Test
