SMILES,shift_value,split
CCC(C)C(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.59,Train
CC(=O)NC(C)C1CC2CCCC(F)C2O1,-138.08,Train
CC1=CC=C(/C(C)=C(/F)Cl)C=C1,-82.6,Train
O=C(C1=CCCCC1)N1CC(CC(F)F)C1,-116.77,Train
COC1CCN(C(=O)NC(C)C2CCCCC2F)CC1,-120.44,Train
CCC1CCCCN1C(=O)NC1CCC(C(N)=O)C(F)C1,-111.12,Train
FC(F)(F)C1=CNC2=CC=CC=C21,-68.0,Train
CC(=O)NC(C1CCC(F)CC1)C1CC1,-116.09,Train
CNC(=O)C1OCCC1-C1CCC(F)CC1,-114.02,Train
CN1NCC2CCC(F)C(C(=O)O)C21,-119.69,Train
O=C(C1COC2CCC(F)CC12)N1CCC1,-119.35,Train
CC(C)(C(=O)N1CC(O)C1)C1CCC(F)CC1,-116.48,Train
OCC1COCCN1CC1CCCC(F)C1,-113.87,Train
FC(F)(F)C(Cl)Cl,-78.5,Train
CC1OC(-C2CCCCC2F)NC1C(=O)N1CCCCC1,-112.97,Train
CNC(=O)C1NC(C)N(-C2CCC(F)CC2)N1,-111.25,Train
CCSC(C)F,-142.0,Train
CN1NC(C(=O)O)CC1-C1CCC(F)CC1,-112.75,Train
O=C(C1CCC(CO)C(F)C1)N1CCCC1,-118.71,Train
CC1NC(C)C(F)C(N2CCSCC2)N1,-149.58,Train
CCC1CCC(NC(=O)N2CC(C)OC(CO)C2)CC1F,-118.82,Train
COC1CC(OC)C(NC(=O)N2CCCC2)CC1F,-145.06,Train
O=C(N[C@H]1CCC[C@H]1F)C1CCCCN1,-189.38,Train
CC1CCC(F)CC1C(=O)NC1NNCN1C,-117.21,Train
FC1CC(CN2CCN(C3CC3)CC2)C2NCCCC2C1,-113.29,Train
CC1CC(C2CCCCC2F)N(C(=O)CC2(N)CCC2)C1.Cl,-120.33,Train
FC(F)(F)C1CCCNC1N1CCC2(CCCOC2)C1,-54.96,Train
CC(=O)CF,-226.0,Train
CC(C)(F)Cl,-87.0,Train
CN(C)C(=O)C1CN(-C2CCCC(Cl)C2F)NN1,-125.45,Train
CCCCCC/C=C(/F)CCCCCC,-111.0,Train
O=P(CF)(C1=CC=CC=C1)C1=CC=CC=C1,-242.0,Train
CN1CCN(S(=O)(=O)C2CCCC(F)C2)CC1,-109.95,Train
CNC(=O)[C@@H]1CSCN1C1CCC(C(F)(F)F)CN1,-60.67,Train
CC(=O)N1CCCC1C(=O)NC1CCC2CCC(F)CC21,-117.18,Train
FC1=NC=CC=N1,-44.0,Train
O=C(C1CC2CC(F)CCC2O1)N1CCCCC1,-119.82,Train
CC1CCCC(NC2CCNC2=O)C1F,-139.35,Train
FCN1C=NC2=C1C=CC=C2,-164.0,Train
O=C(NC1(C(=O)O)CCCC1)C1CC(Cl)CCC1F,-117.92,Train
O=C(O)CC1SC2CCC(C(F)(F)F)CC2NC1=O,-62.36,Train
FC(F)(F)COC1=CC=CC=C1,-75.0,Train
CC(C)(C(=O)O)[C@@H]1CCC[C@H](C(F)(F)F)N1,-76.06,Train
N#C[C@H]1CC[C@@H](NCC2CCCC(F)C2)C1,-113.73,Train
C=C(CC)CC(F)(F)F,-63.0,Train
N#CC1CCC(N2CCN(C(=O)NC3CC3)CC2)C(F)C1,-120.35,Train
CC(C)(C)CC1(F)N=N1,-133.0,Train
CC1CC(NC(=O)NCC2CCC(F)CC2)ON1,-115.96,Train
CC1CC(OCC2CNNN2C)CCC1F,-126.42,Train
CN1CCCC(NC(=O)C2CCCCC2C(F)(F)F)C1=O,-58.57,Train
CC1(NC(=O)NC2CCNCC2F)CCC1,-145.43,Train
CC(F)(F)C1=CC=CC=C1,-87.9,Train
NC1CNN(COC2CCC(F)CC2Cl)C1,-117.47,Train
CNC(=O)N1CCCC(C(F)(F)F)C1C,-69.56,Train
CC1NC(NC(=O)[C@@H]2CCCO2)SC1C(F)(F)F,-52.63,Train
O=C1NCCOC2CCC(F)CC21,-119.06,Train
CC(=O)N1CCN(C(=O)C(C)OC2CCC(F)CC2)CC1,-122.68,Train
CN1CC(CNC(=O)C2CC(F)C[NH]2)CN1,-163.85,Train
CCCCCCCC(F)(F)OC,-79.0,Train
CCOC(=O)C(F)(F)I,-57.9,Train
O=C(NC1CCCNC1)N1CCC(C2CCCC(F)C2)C1,-113.4,Train
N#CC1(NC(=O)C2CCCC(C(F)(F)F)C2)CCOCC1,-62.51,Train
NC1CCC2C(C1)CCC(=O)N2CC(F)F,-121.67,Train
OCCC1CCCNC1C(F)(F)F,-63.02,Train
FC1CCC(N2CCSCC2)NC1,-141.94,Train
O=C(NC1NCCS1)C1CCC(C(F)(F)F)NC1=O,-76.66,Train
CC(N)C1NNC2C(Cl)CC(C(F)(F)F)CN12.Cl,-62.6,Train
CC(=O)C(F)(F)F,-81.0,Train
[H]C1=NC(F)=C([H])N1,-140.0,Train
N#CC1CCC(C(=O)NCC2CCCC(F)C2)CC1,-113.48,Train
CCC1CN(C(=O)[C@@H]2C[C@H]2C(F)(F)F)C1,-66.52,Train
CCCCCCCCOC(F)(F)Cl,-27.0,Train
CC1CCC(CC(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-116.0,Train
C[C@@H](CO)N(C)C1NCCCC1F,-127.44,Train
NC1CCC(C(F)(F)F)CC1N,-59.62,Train
O=C(NCCC1CCC(F)CC1)N1CCN2CCNC21,-117.41,Train
CC(C)NC(=O)C1(C2CCCC(F)C2)CCOCC1,-112.8,Train
[H]/C(F)=P/C1=C(C)C=C(C)C=C1C,-69.0,Train
CC1(CNC2CCC(C#N)CC2F)COC1,-134.15,Train
CC(C)N1CCN(C2CCCCC2F)CC1,-123.32,Train
N#CCC1NC2CCC(F)CC2[NH]1,-119.57,Train
O=C(NC1NNC(C(F)(F)F)[NH]1)C1CCCO1,-64.32,Train
CN1C(=O)C[C@H](C(=O)O)[C@H]1C1CCC(C(F)(F)F)CC1,-62.73,Train
CNC1CCC(OC(F)(F)F)CN1,-59.17,Train
CN1C(N)NC2C(F)CCCC21,-134.09,Train
CC1CC(F)CCC1NC(=O)C1(C)CNC1,-115.42,Train
FC1=NC2=CC=CC=C2C=C1,-63.0,Train
O=C(NC1CCCC(F)C1)N1CCN2CCC1CC2,-112.41,Train
O=C(O)C1NOC2CC(F)CCC12,-102.47,Train
NCC1CCCC(C(F)(F)F)N1,-67.76,Train
CC(C)NC(=O)N1CCN(CC2CCCCC2F)CC1,-117.1,Train
F/C(Cl)=C/C1=CC=C(I)C=C1,-73.0,Train
CC(=O)N1CCCC(C2NC(-C3CCC(F)CC3)NO2)C1,-108.06,Train
CC(O)(CN1CCNC(=O)C1)C(F)(F)F,-81.77,Train
FC1CCCC(Cl)C1-C1NN[NH]N1,-111.09,Train
O=C(O)C1(C(=O)N2CCC(C(F)(F)F)CC2)CC1,-73.99,Train
[H]C1=NC(C(F)(F)F)=NC([H])=C1[H],-71.0,Train
CC1NC(N2CC(CF)C2)CCC1C#N,-227.39,Train
O=C(O)C1CSC(C2CCC(F)CC2)N1,-113.23,Train
N#CC1(CN2CCC(C(F)(F)F)N2)CCC1,-61.65,Train
CCC1NCNC(-N2CCNC2)C1F,-141.88,Train
[H]C([H])=C(F)F,-81.0,Train
CCC(C)F,-173.0,Train
CS(=O)(=O)N1CCC2CC(F)CCC21,-119.61,Train
CN1CCC(OC2CCCC(F)C2)C1=O,-111.74,Train
CC(=O)NC1CCCC2CC(OC(F)F)CCC21,-81.76,Train
CC1CCC(CN2CCC(O)(C(F)(F)F)CC2)O1,-84.33,Train
O=C(NC1CCCC2OCCC21)C1CCCCC1F,-115.92,Train
CS(=O)(=O)NC1CCN(CC(F)(F)F)C1,-69.22,Train
CC(F)(F)CO,-96.1,Train
FC(F)(F)C1=CC=CO1,-64.0,Train
[H]N1C2=CC=CC=C2C=C1C(F)F,-110.0,Train
[H]/C(C(=O)OC)=C(/F)C1=CC=CC=C1,-97.0,Train
FC(F)=C(Cl)Cl,-89.0,Train
O=C(O)C1NN(CC(F)(F)F)CC1Cl,-72.12,Train
FC1CC(CN2CCC(N3CNCN3)CC2)CCC1Cl,-116.62,Train
FC(F)OC1=CC=CC=C1,-87.0,Train
O=C(C1CCOC1)N1CCN(CC2CCCC(F)C2)CC1,-113.8,Train
FCC1CN(C2NC(C3CC3)NS2)C1,-228.77,Train
O=C1NC(=O)C(C2CCC(Cl)C(F)C2)N1,-115.11,Train
CC1CC(S(N)(=O)=O)CNC1C(F)(F)F,-65.45,Train
FC(F)SC1=NC2=C(C=CC=C2)N1,-92.0,Train
[N-]=[N+]=NC(F)(F)C(=O)C1=CC=CC=C1,-78.0,Train
CC1CCC(F)CC1CN1C(=O)CN(C)C1=O,-117.64,Train
O=[N+]([O-])C1=CC=C(CF)C=C1,-216.0,Train
CC(=O)N(CC1CCCCC1F)C1CCS(=O)(=O)C1,-118.36,Train
FC(Cl)(Br)CC1=CC=CC=C1,-52.0,Train
O=C(N1CC2CCC1C2)C1(C2CCCC(F)C2)CC1,-113.15,Train
FCI,-191.0,Train
COC1CCC(F)CC1C(=O)N1CCCC1,-123.23,Train
O[C@H]1CCN(C2CCCC(C(F)(F)F)N2)C1,-67.84,Train
[H]C(=O)C1=CC=C(F)N1[H],-130.0,Train
C[C@@H]1OCCN(C(=O)C2CCN(C)N2)[C@@H]1C(F)(F)F,-63.78,Train
CCCC/C=C/C(F)(F)C(=O)OCC,-98.0,Train
FC1CCC(OC2CCOC2)C(Cl)C1,-120.75,Train
CC1[NH]NCC1C(=O)N(C)CC1C(F)CCCC1Cl,-113.97,Train
O=C(NC1(C2CCCC(F)C2)CCOCC1)C1CCOC1,-112.66,Train
CC1NC(CNC2CNCC(F)C2)CS1,-126.71,Train
CN1CCNC1CN[C@@H]1CCCC[C@H]1F,-176.34,Train
CN1C(=O)N(CC2CCCC(F)C2)C(=O)C12CCCCC2,-113.07,Train
CC1(C)CNC2CC(F)CCC21,-116.76,Train
O=C(CN1CCC(C(F)(F)F)CC1)N1CCNC1=O,-73.51,Train
CC1(F)CCN(C(=O)C2CCSN2)C1,-141.69,Train
FC(F)C1CCCC1,-119.0,Train
CC(=O)OC/C=C/F,-125.0,Train
O=C(NC1CCCCC1)C(=O)N1CCCC(F)(CO)C1,-168.14,Train
O=C1CN(C(=O)NC2CCCC(F)C2)C2CCCCC2N1,-112.81,Train
OC[C@@H]1C[C@H]1NC1NCC(Cl)CC1F,-136.29,Train
[H]/C(F)=C(/C)CCCCCCCCCCC,-137.0,Train
CC(C)(O)CN1CC(C(F)(F)F)CC(Cl)C1=O,-61.54,Train
O=C1CN(C(=O)C2CC(-C3CCCC(F)C3)NO2)CCN1,-112.15,Train
C#CC1=CC=C(C(F)(F)F)S1,-53.0,Train
CC1CC(F)CC(S(=O)(=O)N2CCCC2)C1,-111.35,Train
O=C1NC2(CCCCC2)C(=O)N1CC1CCCCC1F,-119.03,Train
CC(C1CCC(F)C(Cl)C1)N1CCC(C(N)=O)CC1,-118.18,Train
FC1CNCC(NCC2CCNCC2)C1,-127.38,Train
O=C(N1CCCC1)C1(C2CCCCC2F)CC1,-115.69,Train
NC(=O)NC1CCC(OC(F)F)NC1,-85.82,Train
CN1CCN(C2NCCCC2F)CC1=O,-128.36,Train
CC1CCCC(C(=O)NC2(C(F)F)CC2)N1,-120.64,Train
CC1CCCCN1S(=O)(=O)C1CNCC(F)C1,-122.54,Train
FC(F)(Br)OC1=CC=CC=C1,-13.0,Train
CC1CCC(C(=O)NC(C)C2CCOC2)C(F)C1,-116.37,Train
N#CCCN1CC(F)(C2CCCCC2)C1,-139.32,Train
CC1N[NH]CC1CNC1CCCCC1F,-134.54,Train
O=C(C1CCCCN1)N1CCOC(C2CCC(F)CC2)C1,-113.4,Train
O=C([O-])CC1NC(-C2CCC(F)CC2)CS1.[Na+],-114.04,Train
O=C(NC1CCC(F)C(-N2CCCC2)C1)C1CCOC1,-129.99,Train
O=C(O)C1CCCN2CC(C(F)(F)F)NC21,-61.84,Train
C=C(F)Cl,-68.0,Train
CC1ONC(-C2CCC(F)CC2)C1C(=O)N1CCOCC1,-109.63,Train
CC1CC(C(F)(F)F)NN1CCC#N,-61.96,Train
CC1CN(C(=O)C2CC3C(F)CCCC3S2)CCO1,-117.45,Train
CCOC(=O)C(F)(F)Cl,-64.5,Train
CC1CC(CO)CN(C2CCC(F)CN2)C1,-141.92,Train
O=C(O)[C@]1(C2CCCCC2)C[C@@H](F)C1,-165.2,Train
O=C(COC1CCCCC1F)N1CCCC1,-135.33,Train
CC1NC(CNC2CCC(F)CC2C)NO1,-127.13,Train
CC1CCC(NC(=O)N2CCC(O)C2)CC1OC(F)F,-81.04,Train
COC(=O)C(F)(F)[N+](=O)[O-],-53.0,Train
COC1CCC(CN2C(=O)NC3(CCCC3)C2=O)CC1F,-135.66,Train
O=C(NCC1CCCS1)C1CCCCC1F,-115.05,Train
O=C(NC1CCNCC1F)N1CCOCC1C1CC1,-141.0,Train
FC(F)(F)C1(C2=CC=CC=C2)NN1,-76.0,Train
O=S(=O)(O)C(F)F,-121.0,Train
CC1CN(C)CCN1C(=O)NCC1CCC(F)CC1,-116.63,Train
CC1CCC(F)CC1C(=O)NC1CCCNC1C.Cl,-117.46,Train
N#CC1(C(=O)N[C@@H]2CCCC[C@H]2F)CCC1,-176.67,Train
NC(=O)C1CNN(-C2CCCCC2F)C1N,-122.4,Train
O=C(C1CCC(F)CC1)N1CCN(C(=O)C2CC2)CC1,-109.87,Train
CC1(C(=O)NCC2CCC(F)CN2)COC1,-128.87,Train
CS(=O)C1NNCN1CC1CCCC(F)C1,-112.71,Train
CN1NCCC1C(=O)N1CCNCC1C1CCCC(F)C1,-111.72,Train
CC1NC(C(F)(F)F)CCC1C(=O)N1CCNCC1,-67.74,Train
Cl.NC(C(=O)N1CCC2CCC(F)CC2C1)C1CCCCC1,-116.64,Train
CC1CC(N2CCCC(CC(F)(F)F)C2)CCN1,-63.17,Train
CC1(CNS(=O)(=O)C2CCCC(F)C2)CCNCC1.Cl,-110.2,Train
O=C(NCC1CN[NH]C1)NC1CCC(F)C(Cl)C1,-123.41,Train
O=C(CN1CCCCCC1=O)NC1CCC(F)C(Cl)C1,-120.48,Train
O=C(CO)NC1COC2CCC(F)CC2C1,-123.27,Train
CN(CC1CCOC1)C1CCCC(F)C1C#N,-106.8,Train
CC1=CCCN(CC2NC(C(F)F)NO2)C1,-121.22,Train
O=C(NC1CCCCC1F)N[C@H]1C[C@@H](O)C1,-127.31,Train
O[C@@H]1CC[C@H]1NC1NCC(Cl)CC1F,-136.2,Train
CC1CSC(NC(=O)NC2CNN(C)C2C(F)F)N1,-113.59,Train
CC1CC(CN2C[C@H](O)C[C@H]2C(N)=O)CCC1F,-118.41,Train
NC(=O)CN1CC=C(C(F)(F)F)CC1,-69.18,Train
CC1=CCCN(C2NCC(C(F)F)CN2)C1,-110.39,Train
CN1CC(NC2CC(C#N)CCC2C(F)(F)F)CCC1=O,-63.52,Train
CCC1CCN(C(=O)C(C)C(F)(F)F)C1,-69.36,Train
NC(=O)N1CCC(CC2CCC(F)CC2)C1,-117.85,Train
CNC1CCCN(S(=O)(=O)C2CC(C)CCC2F)C1.Cl,-114.69,Train
OCC1CNN(CCF)C1,-221.96,Train
NC1NC2C(OC(F)F)CCCC2S1,-81.81,Train
O=C(O)C1CCC(F)C2CCCNC12,-117.7,Train
O=C(O)[C@@H]1C[C@H]1C1C(F)CCCC1Cl,-113.89,Train
O=C(C1CCC(OC(F)(F)F)CC1)N1CCC(O)CC1,-57.79,Train
CC1OCNC1C(=O)NC1CCC(S(C)=O)C(F)C1,-112.55,Train
FC(F)(F)C1CSC(N2CCNCC2)N1,-64.72,Train
[H]C1=NN(C)C(C(F)F)=C1C,-113.0,Train
FC(F)C1=NC2=CC=CC=C2C=C1,-111.0,Train
O=C(C1CCC1)N1CCOC2CCCC(F)C2C1,-117.12,Train
CC1CCC(C(=O)NC2(C3CCCC(F)C3)CC2)O1,-113.88,Train
C=C(F)CCCC,-95.0,Train
FC1=CC2=CC=CC=C2N=C1,-129.0,Train
CC1(C)CC(N)C2CC(F)CCC2O1.Cl,-122.46,Train
CC(=O)NC1CCC(-N2CCNC2)C(F)C1,-123.71,Train
N#CC1CCCCC1CN1CCCC(C(F)(F)F)C1=O,-65.36,Train
O=C(NCC1CC12CC2)C1SCCC1F,-120.44,Train
COC1CCNC(CO)C1F,-151.41,Train
CS(=O)(=O)NCCC1C[NH]C2CCC(F)CC12,-125.37,Train
O=C(C1CCC(F)CC1)N1CCCC1C1CCCCN1,-109.65,Train
CC1NC(C)N(CC2CNCC(F)C2)N1,-125.42,Train
N#CC1CCC(N2CCS(=O)CC2)CC1C(F)(F)F,-62.0,Train
CC1NC(C)C(CC(=O)NC2CCC(F)CC2)C(=O)[NH]1,-117.38,Train
CC1NC2CC(F)CCC2CC1C(=O)O,-107.66,Train
FCN1C=NC2=CC=CC=C21,-164.0,Train
O=C(NC1CCCCC1C(F)(F)F)N1CCCCN1,-61.05,Train
CC1C(N2C(=O)CN(C3CC3)C2=O)CCCC1C(F)(F)F,-60.98,Train
CC1OCCC1C(=O)NC1CCC(C(=O)O)C(F)C1,-112.09,Train
CC1SCCC1C(=O)N1CCCC1CF,-225.87,Train
CC1CCC(NC(=O)CN2CCCN2)C(F)C1,-125.11,Train
CC1(C(=O)N2CCCC2CF)COC1,-229.29,Train
O=C(C1CCC(-N2CCCN2)C(F)C1)N1CCNCC1,-123.74,Train
O=C(C1CCC(F)CN1)N(C1CCCCN1)C1CCCC1,-123.03,Train
CC1CCC(F)C(NC(=O)NC2CNOC2C)C1,-126.88,Train
CCOC1C(F)CCCC1C(=O)N1CCNC(C)C1.Cl,-129.29,Train
N#CC1CCC(CN2CCN3CCNC3C2)C(F)C1,-114.53,Train
O=C(CN1CCCN1)N[C@@H]1CCCC[C@H]1F,-176.34,Train
COC(=O)F,-19.0,Train
CC(=O)NC1CN(C2CCCC(F)C2C#N)C1,-108.27,Train
FC(F)(Br)SC1=CC=CC=C1,-22.0,Train
CC1NOC(C)C1NC(=O)C1CCCCC1C(F)(F)F,-58.88,Train
O=C(CCC(F)(F)F)N1CCC[C@H]2CCCC[C@H]21,-66.25,Train
CC1(NC(=O)NC2CCCC(F)C2)CCS(=O)(=O)C1,-112.47,Train
FC1CCCCC1-C1NNN[NH]1,-114.53,Train
FC(F)(F)Br,-5.0,Train
CC1NC(C)C(F)C(-N2CCNC2)N1,-146.85,Train
CC1(C(=O)N2CCOC(CF)C2)COC1,-232.29,Train
O=S(=O)(Cl)C(F)F,-114.0,Train
O=C(NC1CCCNC1)NC1CCCCC1C(F)(F)F,-60.44,Train
CCCC(F)F,-116.0,Train
O=C(O)C1CC2CCCNC2CC1F,-113.19,Train
FC1CCC(NCC2NCCS2)CC1,-126.84,Train
OCC1NC(CC2CCCC(F)C2)NO1,-113.41,Train
CC(C)(O)C1CCCN1C(=O)CC1CCC(F)CC1Cl,-113.6,Train
CC(C1CC1)N(C)S(=O)(=O)C1CCC(F)CC1,-105.63,Train
CC1C(C(=O)N(C)CC(N)=O)SC2CCC(F)CC12,-117.9,Train
NC1CCCC(OCC(F)F)N1,-126.56,Train
[H]/C(F)=C(/[H])F,-186.0,Train
CN(C)C(=O)C1CCC(-C2CCCS2)CC1F,-116.06,Train
O=S1(=O)CC[C@]2(C(F)(F)F)CNC[C@@H]21,-74.53,Train
C[C@H](CO)N(C)C1NCC(Cl)CC1F,-124.86,Train
CC1CC(F)CCC1NC(=O)N1CCCC(CC(N)=O)C1,-117.05,Train
CC(N1CCN(S(C)(=O)=O)CC1)C(F)(F)F,-71.02,Train
Cl.FC1CCCC(C2COCCN2)C1,-112.25,Train
CC1CCC(C(=O)NC2CC2)CC1F,-116.87,Train
CN1CC(CNC2CCC(F)CC2)NN1,-126.48,Train
CC1NNC(N2CCC(CF)CC2)S1,-223.28,Train
CC1NC(CN(C)C(=O)C2CC(Cl)CCC2F)NO1,-118.96,Train
COCC1CCN1C(=O)C1CCNCC1F,-128.54,Train
N[C@H]1CCN(S(=O)(=O)C2CCC(C(F)(F)F)CC2)C1,-63.0,Train
CC(C)(C(=O)N1CC(N2CCNC2)C1)C1CCCCC1F,-114.47,Train
O=C(C1CCC(-C2NOC(C(F)(F)F)N2)CC1)N1CCC1,-65.67,Train
CC1CNC(CN2CCC(C3CCC(F)CC3)CC2)O1,-117.56,Train
[H]C1=C(C(F)(F)F)N(C2=CC=CC=C2)N=C1C,-62.5,Train
FC1CNC(NCC2CC23CC3)NC1,-155.91,Train
CS(=O)(=O)NCC1(C2CCCC(F)C2)CCOCC1,-113.27,Train
CC(=O)CCC(C)(F)F,-93.0,Train
O=C(N1CC2CCC1C2)C1(C2CCCCC2F)CC1,-115.35,Train
FC(F)(F)C1CNCC(CN2CCNC2)C1,-62.5,Train
[H]/C(CCC)=C(/[H])CC(F)(F)F,-67.55,Train
CC1CCCC(NCC2CNCN2C)C1F,-139.64,Train
Cl.FC(F)C1[NH]NC2C1CNCC2,-113.55,Train
CS(=O)(=O)N1CCC2CCCC(F)C21,-122.9,Train
COC(F)(F)C1=CC=CC=C1,-72.0,Train
Cl.NCCC1CCCCN1C(=O)C1CCC(Cl)CC1F,-114.21,Train
NC(=O)CN1CCOC2C(F)CCCC2C1,-134.1,Train
CC1NNC(NC(=O)NCC2CCC(F)CC2)S1,-115.86,Train
F/C=C/CBr,-125.0,Train
FC1CCCNC1NCC1CCCCN1,-139.55,Train
CC1CCC(CF)CC1,-223.0,Train
CCC1CN(C(=O)NC2CC(F)CCC2C)CCO1,-117.25,Train
CC1CC(C(=O)N(C)C2CCC(F)CC2)CC(O)N1,-113.46,Train
O=C1CCN1C1CCC(C(F)(F)F)CC1,-61.68,Train
O=C1NCCC[C@@H]1NC1NCCCC1F,-139.5,Train
FC(F)C1=CSC=C1,-108.0,Train
O=C(NCC(F)(F)F)C1CSC2CCCCC2O1,-72.0,Train
NC1CCNN1-C1CCC(F)CC1,-113.42,Train
CC(C)F,-165.0,Train
CCOP(=O)(CC(F)F)OCC,-111.0,Train
O=C(O)C1CC(-C2CCC(F)CC2)NO1,-110.88,Train
N#CC1C(F)CCCC1N1CCCC(CCO)C1,-106.59,Train
CC(F)C1=CC=CC=C1,-167.0,Train
O=C1CCCC1F,-194.0,Train
O=C(O)C1=CC2CCCCC2OC1C(F)F,-130.25,Train
CN1CN(CC2CCC(F)CN2)CC1=O,-128.13,Train
FCBr,-191.0,Train
FC(F)(F)C1=CC=CC=C1,-63.0,Train
Cl.NCC(=O)NC1(C2CCCCC2F)CC1,-116.66,Train
COC1(C)CN(C2NCCCC2F)C1,-137.41,Train
CC1=CCN(C2NCCC(C(F)F)N2)CC1,-120.41,Train
CC(C)C1NC(C(=O)NC2NCCCC2F)CS1,-125.73,Train
CCOC(=O)CC(N)C(F)(F)F,-79.0,Train
CC1CN(C2NCCCC2F)CC(=O)N1,-128.29,Train
[H]/C(C(=O)C1=CC=CC=C1)=C(/[H])C(F)(F)F,-66.0,Train
CC1(C2CCCO2)NC(=O)N(CC2CCCCC2F)C1=O,-118.75,Train
C=C(F)CI,-97.0,Train
N#CC1CCC(N2CCCOCC2)C(F)C1,-123.06,Train
CC1(C)CN(C(=O)C2CNCC(F)C2)CCS1=O,-123.87,Train
O=C(CC1CCCC(F)C1)NC1CCC(O)CC1,-113.58,Train
FC(I)I,-102.0,Train
N#CC1C(F)CCCC1N[C@H]1C[C@@H](O)C1,-107.82,Train
CN1CCCC1CN1CCOC(CF)C1,-230.69,Train
NC1CNCCC1C(F)(F)F,-65.2,Train
CC(NC1CCC(F)CC1)C1NNCN1C,-126.41,Train
CC(NC(=O)C1CCCO1)C1CCCC(F)C1,-113.28,Train
O=C(COC1CCC(F)CC1Cl)N1CCNC1=O,-120.72,Train
FC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,-127.0,Train
CN(CC(=O)N1CCCC1)C(=O)C1CCC(F)CC1,-110.14,Train
CN(C(=O)C1CCN2CCNC2C1)C1CCC(F)CC1,-113.26,Train
CS(=O)(=O)C1NCCN1CC(F)(F)F,-71.63,Train
FC1CC(Cl)CNC1N1CCOCC1,-124.91,Train
CCN(CC)C(F)(F)F,-59.0,Train
CC1(C)CN(CC2CCC(C#N)CC2F)CCO1,-114.19,Train
O=C1C2CCCN2C(=O)N1C1CCN(CC(F)(F)F)C1,-69.15,Train
O=S(=O)(C1CC1)N1CC=C(C2CNCC(F)C2)CC1,-126.71,Train
CC1CC(S(=O)(=O)NC2CCOC2)CC(C)C1F,-113.42,Train
O=C(NC1CCC(F)CC1)C1(CO)COC1,-116.9,Train
CCCCCCCCC(F)N1C=NC2=CC=CC=C21,-136.0,Train
O=C(O)C1CCC(C(F)(F)F)O1,-64.65,Train
CC1N[NH]C(=O)C(C(=O)NC2CCCC(F)C2)C1C,-111.81,Train
Cl.O=C(O)C1CCN(CC(F)F)CC1,-120.31,Train
COC1CCC(F)CC1C(=O)N1CCCO1,-123.17,Train
CC(=O)N1CCN(CC(F)(F)F)C2CCCCC21,-69.72,Train
O=C1CN(C(=O)C2(C3CCCC(F)C3)CCC2)CCN1,-112.14,Train
[H]/C(CCC)=C(/[H])CC(F)(F)F,-68.0,Train
N#CC1CCN(CC2CNCC(F)C2)CC1,-126.4,Train
NC(=O)C1CCC(-C2CCC(F)CC2)O1,-112.05,Train
OC[C@@H]1C[C@H]1NC1NCCCC1F,-139.38,Train
CC1CN(C(=O)C2CCCCC2F)CC(C)O1,-116.74,Train
CC(NC(=O)C1CCCO1)C1CNCC(F)C1,-125.98,Train
CCCCCCOC(=O)C(F)(F)C(=O)OCC,-113.0,Train
FC(F)(F)C1=NC2=CC=CC=C2S1,-62.0,Train
OCC1CNC2CCC(F)CN12,-139.56,Train
CC1CC(F)CC(C(=O)NC2(C(=O)O)CC2)C1,-114.33,Train
[H]C(F)(Br)CC(C)=O,-135.0,Train
FC(F)(SC1=CC=CC=C1)C1=CC=CC=C1,-72.0,Train
CC1CCCCN1C(=O)CNC1CCCCC1F,-135.28,Train
FC(F)(F)C1=NC2=CC=CC=C2C=C1,-68.0,Train
CNC(=O)N1CC(=O)N(CC(F)(F)F)C1,-70.08,Train
FC(F)N1C=CN=C1,-93.0,Train
C[C@@H]1CCO[C@@H]1C(=O)NC1CCCCC1F,-123.1,Train
CC1CNN(-C2CCC(NC3CCN(C)C3=O)CC2F)C1,-124.92,Train
CCCCCCCC(F)(F)C(=O)OCC,-105.0,Train
CN1CC(CNC(=O)NC2CCCC(F)C2)CN1,-112.53,Train
N#CC1CC(F)CCC1CN1CC(N2CCCN2)C1,-112.72,Train
FC1=CC=CC2=CC=CC=C12,-124.0,Train
CC1CC(C(=O)N(C)C2CC2)NN1C(F)F,-95.93,Train
CNC(=O)CN1CC=C(C(F)(F)F)CC1,-69.2,Train
CC1CCC(CS(=O)(=O)N2CCCCO2)C(F)C1,-117.72,Train
O=C1CCN(CC2NC(C(F)(F)F)CS2)CCN1,-63.49,Train
FC(F)(F)C1NC[NH]N1,-64.49,Train
FC(F)(F)C1=CC=C(C(F)(F)F)C=C1,-63.5,Train
CC1[NH]C2CC(F)CCC2C1CCN.Cl,-122.99,Train
CCCC(C)(F)F,-91.0,Train
CNC1NC(C(F)(F)F)CO1,-64.86,Train
O=C(NC1CCCC(F)C1)N1CCC2(O)CCCCC2C1,-112.87,Train
CC1CC(F)CC(S(=O)(=O)N2CCCC2CN)C1.Cl,-110.99,Train
[H]/C(CCCCCCC)=C(/F)C(=O)OCCCC,-121.3,Train
O=C(NC1CC(C(F)(F)F)CCN1)C1CSCN1,-64.85,Train
