SMILES,shift_value,shielding_value,recomputed_shielding_value,delta_sigma
CC1C(C(=O)N(C)CC(N)=O)SC2CCC(F)CC12,-117.9,403.672,403.1240942186595,-0.5479057813405461
O=C(NCC1NC2CC(F)CCC2O1)N1CCSCC1,-117.91,378.34,390.259041472193,11.919041472193044
NC1CCN(C(=O)C2CC3CC(F)CCC3S2)C1,-117.91,393.846,391.2115309596984,-2.63446904030161
O=C(NC1(C(=O)O)CCCC1)C1CC(Cl)CCC1F,-117.92,367.132,389.6113933958593,22.47939339585929
CC1=CCN(C(=O)NC2CCC(F)CC2)CC1,-117.92,401.426,397.1940594247458,-4.231940575254157
N#CC1CCC(=O)N(CC2CCCCC2F)C1,-117.94,388.648,388.9634986127627,0.3154986127626671
CC1CCC(CNC(=O)C2CC(O)CN2)CC1F.Cl,-117.94,405.955,413.72431173061136,7.769311730611378
NC1CCN(C2CCC(Cl)CC2F)C1=O,-117.96,398.075,409.8045946134689,11.729594613468862
CC1CCC(CNC(=O)C2CCOC2C)CC1F,-117.99,391.78,403.8227164431103,12.042716443110294
O=C(C1CC(F)CC2[NH]CNC12)N1CCCCO1,-118.0,385.875,388.7994724142407,2.924472414240711
CC1(C)COCCN1C(=O)CC1CCCCC1F,-118.0,390.035,401.5074256079323,11.47242560793228
CC1CCC(C(=O)N(C)C2CC3CCC(C2)N3)C(F)C1.Cl,-118.01,382.224,397.9202916617364,15.696291661736382
CCC(=O)NCC1NC2CC(F)CCC2O1,-118.03,397.237,400.84290655732633,3.605906557326307
FC1CCC2OC(N3CCCO3)NC2C1,-118.05,377.877,400.6683842357846,22.79138423578456
FC1CCCCC1CC1NNC2N1CCNC2,-118.06,377.72,396.6315124285983,18.911512428598257
Cl.FC1CCCCC1CC1CCCCN1,-118.08,390.907,401.0040525359782,10.097052535978207
CC1CC(F)CCC1C1CCNCC1,-118.09,382.651,398.0221708419193,15.371170841919309
CN1CN(CC2CCCCC2F)CC1=O,-118.09,387.361,397.4162241520137,10.055224152013691
NC(=O)C1CC(NC(=O)C2CC=CCC2)CCC1F,-118.11,384.466,382.7970076568578,-1.668992343142179
O=C(CO)N1CCN(CC2CCC(F)C(Cl)C2)CC1,-118.11,384.802,395.0280970031686,10.226097003168604
CC1CCC(C(C)NC(=O)C2CSCN2)CC1F.Cl,-118.14,404.244,396.3130722674807,-7.930927732519365
CC(C1CCC(F)C(Cl)C1)N1CCC(C(N)=O)CC1,-118.18,383.564,385.8189537753399,2.2549537753398567
NC(=O)N[C@H]1C[C@H](C2CCCCC2F)C1,-118.19,412.173,413.0802480254554,0.907248025455374
CC1CCC(F)CC1CN1CCN2CCOCC2C1,-118.21,372.79,402.359669715757,29.569669715757016
N#CCC1(O)CN(CC2CCCCC2F)C1,-118.22,395.182,406.2258939019215,11.04389390192148
CC1CCC(CNC(=O)N2CCOCC2C2CC2)CC1F,-118.28,390.959,397.8674072095632,6.908407209563222
CC1CCC(C(=O)NC2NNC3N2CCCC3)CC1F,-118.28,392.049,405.2927832861923,13.243783286192295
CC1N[NH]CC1CNC1CCCOC2CCC(F)CC21.Cl,-118.3,384.944,394.6026656739119,9.658665673911855
FC1CCCCC1CN1CC(N2CCNN2)C1,-118.31,377.166,393.6646622998355,16.49866229983553
CC1CN(-C2CCC(F)CC2)NC1N,-118.35,383.765,387.0866360919972,3.3216360919971635
Cl.NC1CCCOC2CCC(F)CC21,-118.36,389.515,398.3846434792424,8.869643479242427
CC(=O)N(CC1CCCCC1F)C1CCS(=O)(=O)C1,-118.36,400.382,399.2394685347587,-1.1425314652412908
CN1NC(C(=O)NC2CCC(F)C(Cl)C2)CCC1=O,-118.37,388.865,387.154961240576,-1.7100387594239803
O=C(NCC1CCCCC1F)C1CC1,-118.4,391.335,395.98101877319215,4.646018773192168
CC1CC(CN2C[C@H](O)C[C@H]2C(N)=O)CCC1F,-118.41,412.546,401.7346378349308,-10.811362165069228
O=C1CCC2CC(C(=O)N3CCCCCC3)C(F)CC2N1,-118.43,388.158,407.10838758319017,18.95038758319015
O=C(NC1CC(=O)N(C2CC2)C1)C1CCCC(Cl)C1F,-118.44,409.816,407.3008666353371,-2.515133364662858
CCOCC(=O)N1CC2CCCC(F)C2C1,-118.52,384.894,394.5847153540945,9.690715354094491
NC(=O)NC1CCCC2C(F)CCCC21,-118.57,395.789,399.1780375137071,3.3890375137070805
CC(C(=O)N1CCCC[C@@H]1C(=O)O)C1CCCCC1F,-118.6,390.05,396.2413804576773,6.191380457677269
O=C(NC1CC1)C1CCC(CO)C(F)C1,-118.62,407.234,399.4465790988289,-7.78742090117106
CN(C(=O)C1CCC(CO)C(F)C1)C1CC1,-118.7,380.292,386.1859832169761,5.893983216976153
O=C(C1CCC(CO)C(F)C1)N1CCCC1,-118.71,379.163,391.923802795555,12.76080279555498
CCN(C(=O)C1CCNN1C)C1CCC(Cl)CC1F,-118.71,400.692,394.0841213317587,-6.607878668241312
NC1(C(=O)N2CCC3C(F)CCCC32)CC1,-118.74,387.058,386.98918899699953,-0.0688110030004622
CC1(C2CCCO2)NC(=O)N(CC2CCCCC2F)C1=O,-118.75,388.599,398.8706617945589,10.271661794558952
COCC1C(C(N)=O)SC2CCCC(F)C12,-118.77,412.464,404.773140289566,-7.690859710433983
CCC1CCC(NC(=O)N2CC(C)OC(CO)C2)CC1F,-118.82,406.003,388.8072411761075,-17.195758823892504
O=C1CN(C2CCCC2)C(=O)N1CC1CCCCC1F,-118.82,410.601,400.9108298562817,-9.69017014371832
COC1CCCC(F)C1C(C)NC(=O)N1CCSCC1,-118.83,396.602,404.2606190083495,7.658619008349547
CC1NC(CN(C)C(=O)NC2CCC(F)CC2)NO1,-118.85,381.031,400.3136343028261,19.282634302826068
CN(CC1CCCCC1F)C(=O)C1CCC2C(C1)OCO2,-118.87,374.881,398.3746194787541,23.493619478754116
CN(CC(N)=O)C1NC2CC(F)CCC2O1,-118.87,377.972,392.8250958448595,14.853095844859524
CN(CC1CCNCC1)C(=O)NC1CCC(F)CC1,-118.91,378.823,387.3176453682005,8.494645368200509
CC1COC(CO)CN1CC1CCCC(Cl)C1F,-118.91,387.056,388.0716376221726,1.015637622172619
CC1NC(CN(C)C(=O)C2CC(Cl)CCC2F)NO1,-118.96,380.628,395.5557718808773,14.927771880877344
OC1CCC(NC2CCSC3CCC(F)CC32)CC1,-118.98,396.267,400.1600802233736,3.893080223373545
CC1CNN(CC2CCCCC2F)C1N,-118.99,393.811,405.3747322254329,11.563732225432943
O=C1NC2(CCCCC2)C(=O)N1CC1CCCCC1F,-119.03,410.392,408.79962772722354,-1.5923722727764584
O=C1C(N2CCOCC2)CCN1C1CCC(F)C(Cl)C1,-119.05,370.916,389.7369937325474,18.82099373254738
O=C(NC1CCC(F)CC1)N1CCN(C(=O)C2CC2)CC1,-119.06,382.553,385.7675017874044,3.214501787404401
O=C1NCCOC2CCC(F)CC21,-119.06,400.006,396.6674871194292,-3.3385128805708177
O=C(NC1CCC(N2CCCC2=O)C(F)C1)C1CCCO1,-119.06,400.386,400.2600827662684,-0.1259172337316272
CN1CCC(C(=O)NCC2CCCCC2F)CC1=O,-119.08,381.596,392.2733389049689,10.677338904968906
O=C(NC1CCC(F)CC1)N1CCCN(C2CC2)CC1,-119.1,388.86,391.86448829749526,3.004488297495243
NC1NCC(CC2CCCCC2F)S1,-119.14,381.551,395.2180312973043,13.667031297304334
O=C(NC1CCC(F)CC1)NC1CCCC2C1CCNC2,-119.14,388.522,392.2504346808311,3.728434680831072
CC1CC(C(=O)N2CCCC2CO)CC(C)C1F,-119.17,399.985,394.6533704557851,-5.331629544214934
O=S(=O)(NCC1CCCCC1F)C1CC1,-119.27,393.314,398.8923634229724,5.578363422972359
O=C1NCCN1CC1CCCCC1F,-119.27,395.88,394.97344822916017,-0.906551770839826
CC1CCC(F)C(C(=O)NC2NNC(C3CC3)N2C)C1,-119.29,390.742,397.7344385283593,6.992438528359287
Cl.FC1CCCCC1COC1CNC1,-119.29,395.057,399.1317861485388,4.074786148538749
N#CC1(C(=O)NCC2CCCCC2F)CCCC1,-119.29,397.97,390.7653114929048,-7.204688507095227
CC1(CNC2NC3CC(F)CCC3O2)CCCO1,-119.31,386.427,391.81149269487486,5.384492694874837
O=C(CCC1CCCCC1F)N1CCCC2NCCCC21,-119.32,380.637,402.663910109457,22.026910109456992
O=C(C1COC2CCC(F)CC12)N1CCC1,-119.35,378.693,385.2205231672272,6.527523167227173
NC(=O)N1CCC(NC2CCC(C3CC3)C(F)C2)CC1,-119.42,383.753,380.4325860816915,-3.320413918308475
O=C(NCC1CCCCC1F)C1CCC1,-119.43,401.86,387.1588065039237,-14.701193496076314
CC1(C(=O)NCC2CCCCC2F)CNC1,-119.43,412.081,402.3118946527484,-9.76910534725164
FC1CCCCC1CNC1CN[NH]C1,-119.53,395.286,397.6210423072125,2.335042307212518
CCN1C(NC(=O)C2CCOC2C)NC2CC(F)CCC21,-119.57,370.004,389.5766494397367,19.572649439736665
N#CCC1NC2CCC(F)CC2[NH]1,-119.57,379.477,400.88579388803527,21.40879388803529
NC(=O)C1CCN(C(=O)C2CC(Cl)CCC2F)CC1,-119.59,380.008,375.7688161848309,-4.239183815169042
O=C(C1CCCC(Cl)C1F)N1CCOCC1,-119.59,387.488,397.8102101838004,10.322210183800394
CS(=O)(=O)N1CCC2CC(F)CCC21,-119.61,394.832,407.4423083117232,12.610308311723202
CN(C)C(=O)CC1NOC2CCC(F)CC12,-119.63,391.48,389.0238250282039,-2.4561749717961447
CC1(O)CCN(C(=O)C2CC3CC(F)CCC3O2)C1,-119.68,394.714,394.7911776733657,0.0771776733657247
CN1NCC2CCC(F)C(C(=O)O)C21,-119.69,386.387,390.034562538014,3.647562538013972
O=C(CO)N1CCC2C(F)CCCC2C1,-119.73,393.251,391.0370307004961,-2.2139692995039013
CC1CNCCN1C(=O)C1CC2CC(F)CCC2O1,-119.76,385.103,392.4481369673503,7.345136967350243
NC(=O)C1CCCC1NC(=O)NC1CCC(F)CC1,-119.77,383.41,403.3734543439493,19.96345434394925
O=C(NC1CCC(F)CC1)N1CCCCN1,-119.77,384.028,406.2108533906689,22.182853390668868
CC1(C(=O)NCC2CCCCC2F)COC1,-119.79,377.203,390.173235037239,12.970235037239036
FC1CCC2C(C1)CNCCO2,-119.8,372.627,403.45845139141903,30.831451391419023
O=C(NCC1CCCCC1F)NC1CCC2NCNN2C1,-119.81,392.021,396.7371271004001,4.716127100400058
O=C(C1CC2CC(F)CCC2O1)N1CCCCC1,-119.82,372.476,402.432271673557,29.95627167355701
CC1CC(CN2CC(O)CC2(C)CO)CCC1F,-119.86,386.457,394.3415187772523,7.88451877725231
O[C@@H]1CCCC[C@H]1C1CCCCC1F,-119.86,392.408,397.4661158692999,5.058115869299911
CC(=O)NC1CCC(F)C(C(=O)N(C)C2NCCS2)C1,-119.86,403.603,402.1244240721784,-1.4785759278215664
CN1CCC(=O)NC2CC(F)CCC21,-119.88,382.963,414.632188915889,31.66918891588898
O=C(NCC1CC(Cl)CCN1)NC1CCC(F)CC1,-119.88,388.012,400.9167162364911,12.904716236491083
CC(C)C1CC(C(=O)N2CCC2C2CCCCC2F)N[NH]1,-119.89,385.802,390.1673405553155,4.36534055531547
CC(NC(=O)NC1CCC(F)CC1)C1CCCO1,-119.9,381.195,399.7730861567931,18.57808615679312
CC1CCCC(C(=O)NC2CC23CC3)C1F,-119.92,393.812,394.6554485089518,0.8434485089517807
CC1NCCN1CC(=O)NC1CCC(F)C(Cl)C1,-119.93,389.757,392.68858381114217,2.9315838111421613
CS(=O)(=O)N[C@@H]1C[C@H]1C1CCCCC1F,-119.94,388.976,401.5591888392987,12.583188839298714
CC1(NC(=O)C2CC3CC(F)CCC3O2)CCOCC1,-119.95,377.574,392.6627763205125,15.088776320512466
CN1C(NC(=O)CC2CCCOC2)NC2CC(F)CCC21,-119.97,376.367,393.9335034443268,17.56650344432677
N#CC1CC(F)CCC1N1CCC(O)CC1,-120.0,394.387,397.2592639421244,2.872263942124391
O=C(NC1CCC(F)CC1)N1CCCCCC1,-120.01,388.487,397.7041503229353,9.21715032293531
CC1CNN(C)C1CN1CCOC2CCC(F)CC2C1,-120.02,377.738,395.26891833333497,17.530918333334967
CC(=O)N(C)C1CCN(C2CCC(C#N)CC2F)CC1,-120.02,382.402,381.2222749374148,-1.1797250625851916
CC1CC(CNC(=O)C(=O)N2CCCC2)CCC1F,-120.03,368.94,394.375922345962,25.43592234596196
CN1CNN(CCC2CCCCC2F)C1=O,-120.03,387.799,388.940593771103,1.1415937711030324
O=C(NC1CC(Cl)CCC1F)NC1CC1,-120.03,401.345,389.74165561886383,-11.603344381136196
CC1CCCC(C(=O)NC2(C3NNC[NH]3)CCC2)C1F,-120.04,392.201,396.1766069149186,3.9756069149185578
O=C(NC1CCOCC1)C1CC2CC(F)CCC2O1,-120.05,394.814,397.833796521544,3.019796521543924
CC1C(C(=O)N2CCOCC2)OC2CCC(F)CC12,-120.07,386.642,390.49196993028016,3.8499699302801673
O=C(NC1CCC(F)CC1)N[C@@H]1C[C@H]1CO,-120.07,401.395,404.53230707484187,3.137307074841885
CCC(=O)NC1NC2CC(F)CCC2N1CC,-120.08,391.804,387.7209814185891,-4.083018581410897
N#CC1CCC(N2CCN3CCCCC3C2)C(F)C1,-120.08,403.908,397.1891056329784,-6.718894367021619
CC(C(=O)NC1CCC(F)C(Cl)C1)N1CCNC(=O)C1,-120.09,383.171,390.2261981229355,7.055198122935508
O=C(NC1CC1C1CCCCC1F)C1CCNCC1,-120.14,387.218,394.8582227427943,7.640222742794265
O=S(=O)(C1CNCC(F)C1)N1CCC2(CCCCC2)C1,-120.15,386.979,396.90673785020704,9.927737850207052
CC(=O)NC1CCC(F)C(C(=O)N2CCCCO2)C1,-120.16,378.497,386.1678558274469,7.670855827446928
CN1CC(=O)N(CC(=O)NC2CCC(F)C(Cl)C2)C1=O,-120.19,389.175,400.4168374034655,11.241837403465468
CCNC(=O)N1CCC(NC(=O)NC2CCC(F)CC2)C1,-120.25,388.554,395.9446353941756,7.390635394175604
FC1CCC2[NH]CNC2C1,-120.26,392.896,384.4532293534726,-8.442770646527435
CC1CC(CNC(=O)C2CCCCN2)CCC1F,-120.29,389.003,382.9299956374193,-6.073004362580662
N#CCC1COC2CCC(F)CC12,-120.3,380.286,393.14000459595945,12.854004595959452
CC(NC(=O)C1CCOC1)C1CCCCC1F,-120.3,381.778,392.2015524343887,10.423552434388682
CC1NOC(C)C1CC(=O)NC1CCC(F)C(Cl)C1,-120.3,384.315,393.6759692617649,9.360969261764922
NC(=O)C1CCC(=O)N(CC2CC(Cl)CCC2F)N1,-120.32,391.983,396.3133540325536,4.3303540325536005
CN1CCCN(C(=O)C2CCOC2)C2CC(F)CCC21,-120.33,382.394,395.27645895681616,12.882458956816151
CC1CC(C2CCCCC2F)N(C(=O)CC2(N)CCC2)C1.Cl,-120.33,388.98,401.814122464014,12.834122464013944
N#CC1CCC(N2CCN(C(=O)NC3CC3)CC2)C(F)C1,-120.35,378.638,385.5364581440359,6.898458144035885
FC1CCC(Cl)C2C1CCCN2,-120.37,407.352,393.1807446461448,-14.171255353855145
N#CC1(NC(=O)C2CCC(F)CN2)CCC1,-120.38,401.244,391.981714923732,-9.262285076268029
CC1CC(CNC(=O)NC2NNCS2)CCC1F,-120.42,413.058,404.27419833659656,-8.783801663403437
COC1CCN(C(=O)NC(C)C2CCCCC2F)CC1,-120.44,387.811,403.4192379612019,15.608237961201894
O=C(NCC1CC12CC2)C1SCCC1F,-120.44,393.5,394.1162936514432,0.6162936514431863
CCOCC(=O)N1CCCN(C)C2CCC(F)CC21,-120.44,396.132,381.3959110129623,-14.736088987037704
O=C(C1CNCC(O)C1)N1CCC2CCCC(F)C2C1,-120.45,394.621,386.1579263930325,-8.463073606967441
O=C(CN1CCCCCC1=O)NC1CCC(F)C(Cl)C1,-120.48,385.049,389.13898130182594,4.089981301825958
CC1CN(C(=O)COC2CCC(F)CC2Cl)CCO1,-120.49,375.749,388.32448223128114,12.575482231281114
CC1CC(CNC(=O)C2CCN(C)C(=O)C2)CCC1F,-120.54,373.854,388.7645939228443,14.910593922844328
CC1CC(CNC(=O)C2CCC2)CCC1F,-120.57,392.197,396.805937299376,4.6089372993759525
O=C(COC1CCC(F)CC1Cl)N1CCOCC1,-120.66,398.702,396.35020884965405,-2.351791150345946
CC1CCC(C(=O)N2CCCN(C)C3CCC(F)CC32)O1,-120.7,369.185,396.93250746853215,27.74750746853215
CC1NCC(CN(C)C2CCC(F)CC2C#N)S1,-120.72,379.577,388.6274475130711,9.050447513071106
O=C(COC1CCC(F)CC1Cl)N1CCNC1=O,-120.72,390.391,390.444413263409,0.0534132634089701
CC1CCN(C)CCN1C(=O)NC1CCC(Cl)CC1F,-120.72,414.08,405.79509100038297,-8.284908999617016
FC1CCC(OC2CCOC2)C(Cl)C1,-120.75,389.318,385.7673665454802,-3.5506334545197547
CC1CCC(F)C(C(=O)NCC2(C)CCNCC2)C1.Cl,-120.77,382.534,396.38251608458,13.848516084580012
O=C(NC1CCC(Cl)CC1F)C1CCCO1,-120.81,382.39,394.4757956942207,12.085795694220735
CNC(=O)NC1CC(C2CCC(F)C(Cl)C2)C1,-120.83,383.643,393.2016638155319,9.55866381553193
CC1CC(F)CCC1N1CCCC(NS(C)(=O)=O)C1,-120.9,370.303,400.7486346964702,30.445634696470226
CN1C(=O)[NH]C2CCC(F)CC21,-120.91,385.427,390.6152116055843,5.188211605584286
CC1CCC(F)C(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2O3)C1,-120.92,405.242,413.5996981084065,8.35769810840651
CC1C(C(C)N)OC2CCC(F)CC12.Cl,-120.93,371.153,389.19753558001736,18.04453558001734
CC1CC(CNC(=O)NC2CC2)CCC1F,-120.94,390.044,387.6517131076935,-2.3922868923064584
O=C(O)C(=O)N1CCC2CCCC(F)C2C1,-120.94,399.651,399.0967572764664,-0.5542427235336049
O=C1C(N2CCSCC2)CCN1C1CCCCC1F,-120.95,397.349,391.002126197928,-6.346873802071968
NC1NC2CCC(F)CC2O1,-120.99,381.551,388.6878669892122,7.136866989212251
CN1CCNC1CN1CCOC2CCC(F)CC21,-121.06,385.579,397.2828364501007,11.703836450100653
O=C(NC1CCC(Cl)CC1F)N1CCOCC1,-121.07,413.642,406.17104357622577,-7.470956423774226
CC1NC2CC(F)CCC2[NH]1,-121.11,385.419,390.6132299483473,5.194229948347299
CNC(=O)C1CC(NC(=O)N2CCCCCC2)CCC1F,-121.12,387.365,401.6203334428016,14.2553334428016
CN(C)C(=O)C1CC(=O)N(C2CCCCC2F)C1,-121.13,392.93,404.28420042713736,11.354200427137355
CC(C)OC1CCC(NC(=O)N2CCC23CCC3)C(F)C1,-121.13,409.5,410.7359614176614,1.2359614176613718
CC1CC(C)N(-C2CCC(NC(=O)C3CC3)CC2F)N1,-121.15,390.871,399.6250671463172,8.754067146317198
CC(C)(OC1CCC(F)CC1)C(=O)N1CCC1,-121.16,386.633,403.859526628557,17.226526628557053
COC(C(=O)N1CCCN(C)C2CCC(F)CC21)C1CC1,-121.18,380.886,381.1628902181686,0.276890218168603
O=C(O)CC1C(=O)NC2CCC(F)CC21,-121.19,384.832,392.42656743391495,7.59456743391496
O=C(O)CN1CCC2CCC(F)CC21,-121.2,390.842,390.5402258338977,-0.301774166102291
O=C(O)C1CCC(F)C2CCNCC12,-121.24,391.81,397.221768097328,5.411768097328036
CCN1CCC(N(C)C(=O)NC2CCCCC2F)C1,-121.27,394.261,393.4186600752212,-0.8423399247787984
CNC(=O)C1CC(NC(=O)NC2CC2)CCC1F,-121.34,390.626,395.03525402732674,4.409254027326767
CC(C)N1C(=O)[NH]C2CC(F)CCC21,-121.34,391.094,408.48045672132633,17.38645672132634
CO[C@H]1C[C@@H](CO)N(C(=O)C2CC3C(F)CCCC3[NH]2)C1,-121.35,387.231,394.0615013232675,6.830501323267527
O=C(NC1CCC2CN[NH]C2C1)C1CCC(F)CN1,-121.42,390.948,398.8950900617364,7.947090061736446
CC1CC(S(=O)(=O)NC2C(F)CCCC2CO)C(C)O1,-121.48,385.642,393.2100093554925,7.568009355492506
CC1CCCC(C(=O)N2CC[C@H](O)C2)C1F,-121.5,398.024,398.6788563717194,0.6548563717194043
O=C(C1CCC(=O)N(-C2CCCCC2F)N1)N1CCC1,-121.56,383.242,394.08686842283447,10.844868422834452
CC1CC(C)N(-C2CCC(NC(=O)NC3CC3)CC2F)N1,-121.57,370.222,393.3162664288256,23.094266428825563
CC(C)(OC1CCC(F)CC1)C(=O)N1CCCC1,-121.58,389.65,403.41649898105663,13.766498981056657
FC1CCC2OCCC2C1,-121.62,394.237,407.8344209844217,13.59742098442166
COC1CCCC(F)C1NC(=O)N1CCSCCC1C,-121.64,402.654,401.4956505324096,-1.1583494675904262
CC1CC(NC(=O)C2CCN(C)C(=O)C2)CCC1F,-121.67,391.097,400.0792147592314,8.982214759231454
O=C(NCC1CCCOC1)C1CC2[NH]CNC2CC1F,-121.79,390.357,388.5593406902938,-1.797659309706205
CNC1CCN(C(=O)C2CC(C)CCC2F)C1.Cl,-121.82,393.791,396.4302811742985,2.639281174298503
CC1COCCN(C(=O)CC2C[NH]C3CC(F)CCC23)C1,-121.88,376.713,398.33152152174335,21.61852152174333
CNC(=O)C1=CC2CC(F)CCC2OC1,-121.89,386.131,400.4854761497115,14.354476149711502
O=C(C1CCC(F)CN1)N1CCCCCO1,-121.91,393.58,398.3178632631679,4.737863263167867
CC1C(F)CCC2SC(N)NC12,-121.92,386.58,400.7439607371917,14.1639607371917
NC(=O)C1=CC2CC(F)CCC2OC1,-121.94,379.982,396.3249436084599,16.342943608459848
CC1CC(F)C2C(C1)CCNC2,-121.97,385.522,402.4881506786856,16.96615067868555
O=C(C1CCC(N2CCOCC2)C(F)C1)N1CCCC1,-121.98,403.229,401.5249545202212,-1.704045479778756
CC1NSCC1C(=O)NC1CCC(C(N)=O)CC1F,-122.13,369.895,387.9985609487883,18.1035609487883
CS(=O)(=O)NCCC1C[NH]C2CC(F)CCC12,-122.17,372.75,393.2929681700647,20.54296817006468
O=C(N1CCOCC1)N1CCOC2CCC(F)CC21,-122.23,395.56,378.44793655695696,-17.11206344304304
CC1CC(F)CCC1OCC1CNNN1C,-122.24,383.211,396.52783728650286,13.316837286502846
O=C(C1CCSC1)N1CCN(C2CCC(F)CC2)CC1,-122.27,380.545,369.5779166361039,-10.967083363896108
FC1CC2C(C(CN3CCSCC3)C1)OCOC2,-122.29,389.064,384.4754078518648,-4.588592148135206
O=C(C1CC1)N1CCOC2CCC(F)CC21,-122.36,388.204,398.3736159061164,10.169615906116404
O=S(=O)(C1CNCC(F)C1)N1CC2CCCCC2C1,-122.36,396.848,400.9613806922342,4.113380692234159
CS(=O)(=O)N1CCC(OC2CCC(F)CC2)CC1,-122.38,389.302,388.1887729290904,-1.113227070909602
NC(=O)C1CNN(-C2CCCCC2F)C1N,-122.4,380.226,388.5746167277869,8.348616727786919
CC1CCC(F)C(C(=O)N2CCCC(C(C)N)C2)C1,-122.46,383.007,402.8904764259919,19.883476425991887
CC1(C)CC(N)C2CC(F)CCC2O1.Cl,-122.46,388.56,392.3906041447776,3.830604144777624
CC1CCCCN1S(=O)(=O)C1CNCC(F)C1,-122.54,364.995,403.5175820306194,38.52258203061939
CC(=O)NC1C(F)CCCC1NC1CC1,-122.59,404.511,399.99060095435374,-4.520399045646286
NC1CCN(C2CCC(F)CC2)CC1,-122.6,381.464,396.2021551497282,14.738155149728245
CN1C(N)NC2CC(F)CCC21,-122.6,404.3,410.453683590241,6.153683590240973
CNS(=O)(=O)C1CCC(C(=O)NC2CCCCC2F)O1,-122.61,397.424,398.8703962552572,1.4463962552572411
CC1CCCC(NC(=O)NC2CCCCNC2=O)C1F,-122.62,423.078,398.6866041255098,-24.39139587449017
O=C(CCN1C(=O)CCC2CC(F)CCC21)N1CCCC1,-122.65,388.343,394.7628115639871,6.419811563987082
O=C(NC1CCC(-N2CNCN2)C(F)C1)C1CCCC1,-122.65,405.79,400.1297302147644,-5.660269785235641
CCN(C)S(=O)(=O)C1CNCC(F)C1,-122.67,396.616,388.9216592606898,-7.694340739310178
O=C(NC1CCN(C2CCC(F)CC2)CC1)C1CCCO1,-122.68,385.411,392.9921715362847,7.581171536284671
CC(=O)N1CCN(C(=O)C(C)OC2CCC(F)CC2)CC1,-122.68,385.812,389.9431113890167,4.131111389016667
CCC1(O)CN(C(=O)NC2CCC(F)C(Cl)C2)C1,-122.68,385.833,400.7815654217183,14.948565421718286
O=C(NC1CCCCC1F)C1CNNS1,-122.69,385.957,395.03293718220414,9.075937182204145
N#CC1CCN(C(=O)N2CCC3CCCC(F)C32)CC1,-122.84,378.259,390.8143476305408,12.55534763054078
N#CC1C(N)[NH]C2CC(F)CCC12,-122.85,390.252,395.3203774509532,5.068377450953221
CC1CC(C(=O)NC2CCCCC2F)NO1,-122.89,400.394,400.3006131196401,-0.0933868803599011
CS(=O)(=O)N1CCC2CCCC(F)C21,-122.9,384.878,398.51513229798354,13.637132297983555
O=C(C1C[NH]C2CCC(F)CC12)N1CCCCC1,-122.95,380.49,386.779070513649,6.289070513648994
CC1[NH]C2CC(F)CCC2C1CCN.Cl,-122.99,424.986,398.9657603879617,-26.020239612038267
CC1CCOC1C(=O)NC1CCCCC1F,-123.01,395.61,404.6912149001165,9.081214900116436
O=C(C1CCC(F)CN1)N(C1CCCCN1)C1CCCC1,-123.03,389.346,393.0766903306693,3.73069033066929
N#CC1CCC(N2CCCOCC2)C(F)C1,-123.06,392.747,387.49968639812033,-5.247313601879682
C[C@@H]1CCO[C@@H]1C(=O)NC1CCCCC1F,-123.1,397.142,400.8245426109901,3.68254261099014
CC1CCC(F)C(CN2CC[C@H](N)C2)C1.Cl,-123.12,429.159,409.91642373921246,-19.24257626078753
COC1CC2C(=O)[NH]CNC2CC1F,-123.13,387.614,385.3222708278314,-2.291729172168573
O=C(COC1CCC(F)CC1)N1CCCCC1,-123.16,376.725,393.7146311505135,16.989631150513446
COC1CCC(F)CC1C(=O)N1CCCO1,-123.17,381.13,398.2376901007844,17.107690100784396
CC(C)(O)CN1CCN(C2CCCCC2F)CC1,-123.18,386.862,397.4948719360907,10.63287193609068
CC1CC(NC(=O)C2CCCO2)N(-C2CCCCC2F)N1,-123.22,405.373,404.352319644449,-1.020680355550951
COC1CCC(F)CC1C(=O)N1CCCC1,-123.23,399.595,389.4988508624101,-10.09614913758992
O=C(CO)NC1COC2CCC(F)CC2C1,-123.27,388.144,397.5720810074753,9.42808100747527
CN(CC1NCNN1C)C1CCCCC1F,-123.27,405.977,398.4465315634421,-7.53046843655784
O=C(NCC1CCCNC1)NC1CCC(F)C(Cl)C1,-123.29,384.336,391.2159439682898,6.879943968289808
O=C1CC2CCCCN2C(=O)N1C1CCCCC1F,-123.31,398.362,403.93997146122825,5.577971461228231
CC(C)N1CCN(C2CCCCC2F)CC1,-123.32,409.085,410.8990843193825,1.814084319382516
CC1NN(C)CC1NC(=O)C1CC2CC(F)CCC2O1,-123.36,385.678,406.3932453549024,20.71524535490238
CC1CCC(NC(=O)C2SCNC2C)C(F)C1,-123.39,401.456,407.6939311647884,6.237931164788336
N#CC1CC(NC[C@H]2C[C@@H](O)C2)CCC1F,-123.4,372.728,390.39056781940377,17.662567819403762
FC1CCCC2CCNCC12,-123.4,386.546,397.2655610596712,10.719561059671207
O=C(NCC1CN[NH]C1)NC1CCC(F)C(Cl)C1,-123.41,369.266,395.1188286665976,25.85282866659759
CC1CNC2CCC(F)CC2O1,-123.43,385.73,395.5320566704465,9.80205667044646
CC(=O)NC1CN(C(=O)C2CC3CC(F)CCC3O2)C1,-123.47,381.398,394.3814072214251,12.983407221425068
