SMILES,shift_value,shielding_value,recomputed_shielding_value,delta_sigma
O=C(COC1CCC(F)C(Cl)C1)N1CCOCC1,-126.04,386.565,409.783,23.218000000000018
CC1CCC(CNC2CCC(F)CC2)O1,-126.11,398.497,387.497,-11.0
CC1C(=O)NCCN1CC1CNCC(F)C1,-126.25,394.666,395.908,1.2420000000000186
CC1(C)OCCC1NCC1CNCC(F)C1,-126.28,379.277,395.4,16.12299999999999
CC1CN(CC2CNCC(F)C2)CCCO1,-126.29,379.214,393.588,14.374000000000024
CN(CC1CNCC(F)C1)[C@@H]1CCC[C@H]1O,-126.35,392.599,400.56,7.961000000000013
FC1CNCC(CN2CCCSCC2)C1,-126.39,399.76,389.489,-10.271000000000017
N#CC1CCN(CC2CNCC(F)C2)CC1,-126.4,373.641,380.395,6.753999999999962
CC(NC1CCC(F)CC1)C1NNCN1C,-126.41,379.444,387.244,7.800000000000011
CC1CC(OCC2CNNN2C)CCC1F,-126.42,391.756,391.0,-0.7559999999999718
O=C(NC1CCCCC1F)N1CCC[C@@H]1CO,-126.44,394.188,400.482,6.29400000000004
CN1CC(CNC2CCC(F)CC2)NN1,-126.48,377.739,387.362,9.623000000000047
FC1CNCC(CN2CCOCC23CC3)C1,-126.49,379.359,391.718,12.359000000000036
FC1CCC2C(C1)CCCN2,-126.5,380.154,386.428,6.274000000000001
CC1NCSC1CNC1CNCC(F)C1,-126.54,372.821,400.303,27.48199999999997
CC1NCC(CNC2CNCC(F)C2)S1,-126.56,376.047,396.521,20.47399999999999
CC1NOCC1CNC1CNCC(F)C1,-126.63,375.981,398.645,22.663999999999987
CN1CCN(C(=O)C2CC2)C2CC(F)CCC21,-126.63,388.495,385.681,-2.8140000000000214
O=C(NC1CC(Cl)CCC1F)N1CCOCC1,-126.63,400.577,414.17,13.593000000000018
FC1CNCC(NCC2CNCS2)C1,-126.66,386.515,399.94,13.425000000000011
CC1NC(CNC2CNCC(F)C2)CS1,-126.71,389.738,394.727,4.988999999999976
O=S(=O)(C1CC1)N1CC=C(C2CNCC(F)C2)CC1,-126.71,393.298,394.775,1.4769999999999754
FC1CNCC(NCC2CC[NH]N2)C1,-126.74,379.117,395.232,16.11500000000001
O[C@H]1C[C@@H](CNC2CCC(F)CC2)C1,-126.76,382.283,383.713,1.4300000000000068
CCC1(O)CCN(C2NCCCC2F)CC1,-126.76,384.892,394.054,9.161999999999978
FC1CCC(NCC2NCCS2)CC1,-126.84,384.649,400.968,16.319000000000017
CN(C(=O)C1CCCO1)C1NCCCC1F,-126.86,403.021,394.206,-8.814999999999998
CC1CCC(F)C(NC(=O)NC2CNOC2C)C1,-126.88,393.075,412.915,19.840000000000032
CC1(C)CN(CC2CNCC(F)C2)CC2CCCCC2O1,-126.89,391.596,393.834,2.2379999999999995
CC1CCN(C(=O)CNC2CCC(F)CC2)CC1,-126.93,400.786,399.236,-1.5500000000000114
O=C1NCCCCC1NC1CCC(F)CC1,-126.97,400.19,387.024,-13.165999999999997
CC1CC(NC2CCC(F)CC2C#N)CC(C)O1,-127.02,377.385,376.889,-0.4959999999999809
FC1CCCNC1N1CCCC(C2NCCS2)C1,-127.05,383.497,408.12,24.62299999999999
FC1CNCC(CNC2CCCCC2)C1,-127.12,388.582,386.017,-2.5649999999999977
CC1NC(CNC2CCC(F)CC2C)NO1,-127.13,388.09,390.085,1.9950000000000043
N#CC1CC(F)CCC1N1CCCC1C(=O)NC1CC1,-127.13,393.917,394.214,0.2970000000000254
CC1CNC(CNC2CCC(F)CC2)NC1,-127.13,401.103,388.24,-12.863
O=C(NC1CCCCC1F)NC1CCCS(=O)(=O)C1,-127.14,385.247,412.122,26.875
CN1NCC(CNC(=O)NC2CCCCC2F)C1N,-127.16,391.27,412.006,20.73599999999999
O=C(NC1CCCCC1F)NC1CC1,-127.19,400.526,412.803,12.276999999999989
N#CC1CC(F)CCC1N[C@@H]1C[C@H]1CO,-127.21,373.579,399.153,25.57400000000001
N#CC1CC(F)CCC1NCC1CCCNC1,-127.26,386.267,399.134,12.86700000000002
C[C@@H]1C[C@H](O)CN(C2NCCCC2F)C1,-127.3,417.169,417.169,0.0
O=C(NC1CCCCC1F)N[C@H]1C[C@@H](O)C1,-127.31,396.853,411.963,15.110000000000014
O=C1CCC(CNC(=O)NC2CCCCC2F)N1,-127.34,393.699,401.122,7.423000000000002
CN(CC1(O)CCCC1)C1NCCCC1F,-127.35,384.342,389.055,4.713000000000022
CCN(CC)C(=O)N1CCN(C2NCCCC2F)CC1,-127.35,396.911,394.585,-2.326000000000022
FC1CNCC(NCC2CCNCC2)C1,-127.38,391.925,394.217,2.291999999999973
C[C@@H](CO)N(C)C1NCCCC1F,-127.44,391.499,400.76,9.260999999999967
CN(C1NCCCC1F)C1CCOC1,-127.45,389.687,381.699,-7.987999999999999
CC1CC(F)CCC1NCC1CNCN1C,-127.46,384.761,398.209,13.44799999999998
O=C(NC1CCCCC1F)N1CCCCN1,-127.46,385.197,392.683,7.48599999999999
CC1CC(F)CCC1NCC1NCC[NH]1,-127.52,372.366,384.23,11.864000000000033
O=C(O)C1CC(F)C2NCCCC2C1,-127.56,372.754,404.391,31.637
N#CC1CC(F)CCC1N1CCC[C@@H]1CO,-127.58,389.519,389.76,0.2409999999999854
FC1CCCNC1N1CCOC(C2CC2)C1,-127.61,384.401,385.592,1.190999999999974
CN(C1NCCCC1F)[C@H]1CC[C@H](O)CC1,-127.62,392.928,394.529,1.600999999999999
N#CCC1CCC(F)CN1,-127.65,398.078,398.078,0.0
CC1(CNC2CCC(F)CC2C#N)COC1,-127.68,386.132,401.536,15.403999999999996
CC(NC(=O)NC1CCCCC1F)C1CCNCC1,-127.69,392.766,411.914,19.147999999999968
CN(CC1CNN(C)C1)C1NCCCC1F,-127.73,382.996,417.948,34.952
CC(NC(=O)NC1CCCCC1F)C1CCCNC1,-127.74,385.082,413.428,28.346000000000004
CC1CCCC(F)C1NC(=O)C1CCCNC1C,-127.76,398.333,396.541,-1.79200000000003
FC1CCCNC1N1CCOC2(CCC2)C1,-127.85,391.182,381.91,-9.271999999999991
CC1CCC(F)C(NC(=O)C2CCCN2C)C1,-127.99,390.855,416.268,25.412999999999958
OC1CNC2C(F)CCCC2C1,-127.99,398.652,398.652,0.0
CC(=O)NC1CC(NC(=O)C2CCSC2)CCC1F,-128.0,392.875,413.063,20.187999999999988
CC1CCC2CCCC(F)C2N1,-128.0,399.788,397.91,-1.877999999999986
CC1CCCC(NC(=O)C(=O)N(C)C2CCSC2)C1F,-128.02,415.476,422.878,7.401999999999987
CC1CCCC(NC(=O)C2(C)COC2)C1F,-128.05,408.743,423.502,14.759000000000016
CC1NSCC1C(=O)NC1CCC2C(C1F)CCNC2,-128.1,411.262,406.711,-4.550999999999988
CCN1CN(CC2CCC(F)CN2)CC1=O,-128.11,391.153,402.502,11.34899999999999
CN1CN(CC2CCC(F)CN2)CC1=O,-128.13,380.967,396.295,15.328000000000031
CN1CCN(C(=O)C2CCNCC2F)C2CCCCC2C1,-128.17,394.372,391.969,-2.40300000000002
O=C(NC1CCC2C(C1F)CCNC2=O)C1CCOC1,-128.19,382.137,403.748,21.61099999999999
FC1CCC(CN2CCCSCC2)NC1,-128.23,394.827,402.565,7.737999999999999
CN(CC1NCCCN1)C1CCC(F)CC1,-128.27,387.594,376.894,-10.699999999999989
CC1CC(NC(=O)NCC2CCCCC2F)NO1,-128.27,408.005,412.325,4.319999999999993
CC1CN(C2NCCCC2F)CC(=O)N1,-128.29,388.221,394.722,6.500999999999976
CC1CCC(F)C(NC(=O)C2(C)CNC2)C1,-128.34,385.682,412.594,26.911999999999978
CN1CCN(C2NCCCC2F)CC1=O,-128.36,386.638,417.202,30.56400000000002
O=C(CC1CCSC1)NC1CCC2C(C1F)CCNC2,-128.45,408.725,405.717,-3.008000000000038
COCC1CCN1C(=O)C1CCNCC1F,-128.54,392.565,389.037,-3.52800000000002
CC1(C(=O)NCC2CCC(F)CN2)CNC1,-128.79,389.541,396.892,7.350999999999999
O=C(NC1CC(-N2CCCC2)CCC1F)N1CCCC1,-128.85,402.579,411.415,8.836000000000013
O=C(NCC1CCC(F)CN1)[C@@H]1CCCO1,-128.86,379.161,399.519,20.358000000000004
CC1(C(=O)NCC2CCC(F)CN2)COC1,-128.87,391.191,403.238,12.047000000000024
CCC1CCC2[NH]C(C(=O)O)CC2C1F,-128.96,398.426,418.32,19.894000000000005
CS(=O)(=O)NC1CC(NC(=O)C2CCCO2)CCC1F,-128.97,388.186,419.831,31.64500000000004
O=C(C1CCNCC1F)N1CCSC2(CCCCC2)C1,-129.02,392.206,388.685,-3.521000000000015
O=C(NCC1CCCS1)C1CCNCC1F,-129.03,392.642,401.036,8.394000000000005
O=C(O)C1CC(F)CC2C1NCCC2,-129.03,396.62,395.125,-1.4950000000000043
O=C(CC1CCC(F)CN1)N1CCOC2CCCCC2C1,-129.04,401.116,400.618,-0.4979999999999904
CC1CCCC(NC(=O)N2CCCC2)C1F,-129.09,401.693,422.51,20.817000000000007
CC1CCC(F)C(NC(=O)C2CCN3CCNC3C2)C1,-129.1,410.437,411.891,1.4540000000000075
CC1CCC(F)C(NC(=O)C(C)N2CNCN2)C1,-129.11,392.976,414.19,21.214
FC1CNCCC1CN1CC2CCC1C2,-129.19,411.462,402.32,-9.141999999999996
O=C1CN(C(=O)CC2CCC(F)CN2)C2CCCCC2N1,-129.2,402.581,402.581,0.0
CC1=NN(C)C(=O)C1C(=O)NC1CCCCC1F,-129.22,411.134,410.724,-0.410000000000025
O=C(NCC1CCCCN1)NC1CCCC(Cl)C1F,-129.27,402.668,418.597,15.928999999999974
CCOC1C(F)CCCC1C(=O)N1CCNC(C)C1.Cl,-129.29,387.557,412.445,24.887999999999977
NC1CCN(-C2NCCCC2F)N1,-129.47,393.035,392.787,-0.2480000000000473
CC1CCC(F)C(NC(=O)CN2CCC(=O)[NH]C2=O)C1,-129.67,392.407,411.095,18.688000000000045
C[C@@H]1COCCN1CC1CCNCC1F,-129.95,402.835,402.566,-0.2690000000000054
O=C(NC1CCC(F)C(-N2CCCC2)C1)C1CCOC1,-129.99,412.937,403.46,-9.477000000000032
CC1NOC(C(C)NC(=O)NC2CC(Cl)CCC2F)N1,-130.01,381.281,411.068,29.786999999999978
CCS(=O)(=O)N1CC(=O)NC2C(F)CCCC21,-130.28,400.883,403.247,2.3640000000000327
CC1COCCN(CC2CCNCC2F)C1,-130.46,378.706,412.452,33.74599999999998
CN(CC1CCNCC1F)[C@@H]1CCC[C@H]1O,-130.55,389.327,392.675,3.348000000000013
CCN1CCN(CC2CCNCC2F)CC1,-130.55,407.964,396.062,-11.901999999999989
CCC(=O)N1CC(=O)NC2C(F)CCCC21,-130.63,405.214,400.643,-4.571000000000026
CC1CC(NCC2CNNN2C)CCC1F,-130.74,392.177,412.602,20.424999999999955
CC1CC(C(=O)NC2CCC(F)CN2)CO1,-130.91,377.795,402.493,24.69799999999998
O=C(NC1CCC(F)CN1)C1=CCOCC1,-130.96,377.914,398.657,20.742999999999995
O=C(NC1CCC(F)CN1)[C@]12C[C@H]1CCN2,-131.14,382.898,403.455,20.55699999999996
OC[C@@H]1C[C@H]1NC1NC2C(F)CCCC2O1,-131.3,387.268,394.883,7.615000000000009
COC1CC(C(=O)N2CC(C)C2)CCC1F,-131.31,387.634,415.543,27.908999999999992
CC1CC(NCC2NCCN2C)CCC1F,-131.32,392.369,413.492,21.12299999999999
CN(CC1CCNCC1F)C1CCN(C)N1,-131.41,387.846,414.138,26.291999999999973
CCC(C)C(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.59,384.539,412.311,27.77199999999999
COCC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.6,402.385,412.41,10.025000000000034
CC(C)CC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.62,386.983,412.749,25.76600000000002
FC1CCCNC1N1CCCSCC1,-131.69,387.902,403.804,15.901999999999989
O[C@@H]1CCN(C2NC3C(F)CCCC3O2)C1,-131.73,393.061,390.918,-2.1429999999999723
O=S(=O)(NC1NCCCC1F)C1CCC2C(C1)CCC2,-131.79,395.857,393.728,-2.129000000000019
O[C@@H]1CCN(C2NCC(Cl)CC2F)C1,-131.94,403.031,416.198,13.166999999999971
CC(CC#N)NC1NC2C(F)CCCC2O1,-131.97,401.316,400.623,-0.6929999999999836
CC1CCC(F)C(NC(=O)NCC2CN[NH]C2)C1,-132.14,392.82,412.195,19.375
NC1CCN(-C2CCC(F)CN2)N1,-132.17,390.344,397.554,7.2099999999999795
CC(O)CC1CCCN1C1NCCCC1F,-132.43,385.515,395.268,9.752999999999986
CC(=O)NC1CCC(OC2CCCC2)C(F)C1,-132.85,380.77,388.524,7.754000000000019
OCC1CCNCC1F,-132.88,403.613,402.383,-1.2300000000000182
N#CC1CCC(OC[C@H]2C[C@@H](O)C2)C(F)C1,-133.14,406.687,390.382,-16.305000000000007
Cl.NC1NN(-C2CCC(F)CC2)C2C1CCC2,-133.24,389.613,411.863,22.25
N#CC1CNC(N2CCCC2)C(F)C1,-133.26,390.06,386.845,-3.214999999999975
N#CC1CCC(NC2CCN(C(=O)C3CC3)CC2)C(F)C1,-133.31,388.689,393.909,5.21999999999997
O=C(NC1CCC(F)CN1)N1CCOC(C2CCCO2)C1,-133.5,390.529,396.702,6.173000000000002
CN(CC1CSCN1)C(=O)NC1CCC(F)CN1,-133.58,392.411,400.8,8.38900000000001
CNC(=O)NC1CCC(OC2CCC2)C(F)C1,-133.62,405.313,386.947,-18.365999999999985
C[C@@H]1CN(C(=O)NC2CCC(F)CN2)C[C@H](C)O1,-133.66,400.994,400.992,-0.0020000000000095
COC1CCC(F)C(NC(=O)C2CCNCC2Cl)C1,-133.71,402.333,399.872,-2.4610000000000127
CN1CC(C2CCCN2C(=O)NC2CCC(F)CN2)CN1,-133.75,383.218,400.993,17.774999999999977
CC(=O)N1CCC(NC2CCCCC2F)CC1,-133.76,383.481,398.012,14.531000000000006
CN1C(N)NC2C(F)CCCC21,-134.09,393.826,393.572,-0.2540000000000191
NC(=O)CN1CCOC2C(F)CCCC2C1,-134.1,390.58,392.819,2.2390000000000327
COCC1(C)CCN(C2NCCCC2F)C1,-134.14,385.36,417.913,32.553
CC1(CNC2CCC(C#N)CC2F)COC1,-134.15,391.965,402.164,10.199000000000012
O=C(O)C1CCC(F)C2OCCC12,-134.19,409.473,398.528,-10.944999999999991
CC1CCC(NCC2CNNN2C)C(F)C1,-134.38,409.262,407.703,-1.559000000000026
COC1CCC(F)C(NC(=O)C2CCCOC2)C1,-134.53,394.152,395.512,1.3600000000000136
CC1N[NH]CC1CNC1CCCCC1F,-134.54,395.836,415.077,19.240999999999985
CC(OC1CCCCC1F)C(=O)N1CCCC1,-134.57,416.575,385.146,-31.428999999999974
CC1NN(C)CC1CNC1CCCCC1F,-134.62,405.581,385.928,-19.65300000000002
COC1CCC(F)C(NC(=O)N2CCC3(CCOC3)C2)C1,-134.65,403.022,414.214,11.192000000000007
CC1CCC(NCC2NCNN2C)C(F)C1,-134.66,409.605,400.664,-8.941000000000031
COC1CCC(NC(=O)NC2CC2)CC1F,-134.83,391.82,393.652,1.8319999999999936
FC1CCCCC1NCC1CSCN1,-134.84,392.167,395.972,3.805000000000007
COC1CCC(NC(=O)N2CCCC(C)C2)CC1F,-134.85,389.596,386.551,-3.045000000000016
O=C1CCC2CC(NCC3CCCO3)C(F)CC2N1,-134.94,389.887,389.263,-0.6240000000000236
CC1CNC(CNC2CCCCC2F)NC1,-134.95,411.746,410.969,-0.7769999999999868
CC1N[NH]C(C)C1NC(=O)NC1CCC(F)CN1,-134.99,392.1,404.928,12.827999999999976
COC1CCC(NC(=O)N2CCOC(C)C2)CC1F,-135.05,388.758,408.324,19.56600000000003
CC1CCCCN1C(=O)CNC1CCCCC1F,-135.28,384.498,377.588,-6.909999999999968
O=C(COC1CCCCC1F)N1CCOC2CCCCC21,-135.3,387.14,378.202,-8.937999999999988
O=C(COC1CCCCC1F)N1CCCC1,-135.33,381.28,409.79,28.510000000000048
CC(C)N1CCC(NC(=O)NC2CCC(F)CN2)C1=O,-135.33,393.452,396.657,3.204999999999984
COC1CCC(C(=O)N2CCCC(C)C2)CC1F,-135.36,411.758,385.3,-26.45799999999997
CC(NC(=O)NC1CCC(F)CN1)C1CCCCN1,-135.42,378.083,398.801,20.71799999999996
NC1CC2C(CC1F)NC(=O)CC2,-135.44,412.761,412.761,0.0
O=C(COC1CCCCC1F)N1CCC1,-135.47,386.717,385.483,-1.2339999999999804
O=C1CC2C(Cl)CCC(F)C2N1,-135.55,393.767,398.563,4.795999999999992
O=C(NC1CCC(F)CN1)NC1CCC2[NH]NCC2C1,-135.61,392.046,398.881,6.83499999999998
COC1CCC(CN2CCNC2)CC1F,-135.63,393.436,388.938,-4.497999999999991
COC1CCC(CN2C(=O)NC3(CCCC3)C2=O)CC1F,-135.66,412.721,389.648,-23.07299999999998
COC1CCC(S(=O)(=O)NC2CC=CC2)C(C)C1F,-135.98,421.276,400.908,-20.367999999999995
CCCCCCCCC(F)N1C=NC2=CC=CC=C21,-136.0,379.112,380.227,1.1149999999999525
COC1CCC(CN(C)C(=O)N2CCOCC2)CC1F,-136.11,390.562,385.288,-5.274000000000001
O[C@@H]1CC[C@H]1NC1NCC(Cl)CC1F,-136.2,378.666,412.361,33.69499999999999
COC1CCC(CC(=O)N2CCC2)CC1F,-136.21,385.574,385.574,0.0
C[C@@H](CO)NC1NCC(Cl)CC1F,-136.27,388.132,405.303,17.170999999999992
OC[C@@H]1C[C@H]1NC1NCC(Cl)CC1F,-136.29,395.089,381.235,-13.853999999999983
CC(=O)N1CC(C)OC2C(F)CCCC21,-136.38,393.458,405.478,12.019999999999982
O=C1NCCC[C@@H]1NC1NCC(Cl)CC1F,-136.6,409.536,389.445,-20.091000000000008
O=C(C1CC2CCCC(F)C2O1)N1CCCC1,-137.16,397.35,411.477,14.126999999999953
Cl.O=C(O)CC1CN2CC(F)CCC2N1,-137.38,394.963,394.963,0.0
COC1(C)CN(C2NCCCC2F)C1,-137.41,389.631,416.251,26.620000000000005
N#CC1CNC(NC2CC23CC3)C(F)C1,-137.43,394.77,395.426,0.6560000000000059
CC1CCOC1C(=O)N[C@H]1CCOC2C(F)CCCC21,-137.71,410.073,406.139,-3.933999999999969
NC(=O)N[C@H]1CCOC2C(F)CCCC21,-137.72,410.243,409.297,-0.9459999999999696
O=C(CNC1CCCC(Cl)C1F)N1CCNC1=O,-137.93,385.844,390.468,4.624000000000024
CC(=O)NC(C)C1CC2CCCC(F)C2O1,-138.08,385.802,393.657,7.854999999999961
O=C(O)C1CCOC2C(F)CCCC21,-138.82,386.25,393.269,7.0190000000000055
CC1CC(NC2NCCCC2F)CCO1,-138.82,398.048,393.806,-4.242000000000019
CC(C)(C(=O)NC1CCNCC1F)C1CCCS1,-138.87,399.749,414.094,14.34499999999997
COC1CC(NC(=O)C2SCNC2C)CCC1F,-138.89,393.402,403.816,10.413999999999987
COC1CCCC(C(=O)N2CC(C)C2)C1F,-138.94,384.974,405.876,20.901999999999987
CC(NC1NCCCC1F)C1CCN(C)N1,-139.09,386.905,414.255,27.350000000000023
OC[C@H]1C=C[C@@H](NC2NCCCC2F)C1,-139.2,391.661,416.932,25.27100000000001
N#CCCN1CC(F)(C2CCCCC2)C1,-139.32,384.496,371.084,-13.411999999999978
CC1CCCC(NC2CCNC2=O)C1F,-139.35,397.274,397.182,-0.0919999999999845
OC[C@@H]1C[C@H]1NC1NCCCC1F,-139.38,389.024,414.093,25.069000000000017
OC1(CNC2NCCCC2F)CCSC1,-139.39,400.802,416.57,15.767999999999972
COC1CC(NC(=O)C2CCOC2)CCC1F,-139.42,412.511,412.554,0.0429999999999495
CC1CNCC(CNC2NCCCC2F)C1,-139.45,397.862,386.99,-10.872000000000014
COC1CCC(C(=O)NC2CCNCC2F)CC1,-139.48,393.391,401.364,7.972999999999956
CC1NOC(C)C1CNC1NCCCC1F,-139.48,404.032,416.6,12.56800000000004
O=C1NCCC[C@@H]1NC1NCCCC1F,-139.5,385.07,403.723,18.65300000000002
FC1CNC2[NH]CCC2C1,-139.52,399.475,404.963,5.488
FC1CCCNC1NCC1CCCCN1,-139.55,396.659,397.436,0.7769999999999868
OCC1CNC2CCC(F)CN12,-139.56,398.949,398.951,0.0020000000000095
C[C@@H](O)CNC1NCCCC1F,-139.62,397.643,392.352,-5.290999999999997
CC1NOC(CNC2CCCC(C)C2F)N1,-139.62,422.848,425.778,2.930000000000007
CC1CCCC(NCC2CNCN2C)C1F,-139.64,393.852,402.05,8.198000000000036
FC1CCCNC1NCC1CCOCC1,-139.66,391.186,417.382,26.196000000000023
COC1NCCCC1F,-139.68,394.662,395.375,0.7130000000000223
CC1CCC(F)C(NCC2CCCNC2C)C1,-139.74,415.752,387.792,-27.96000000000004
CC1CCC(F)C(OCC2NNC(C)O2)C1,-139.75,397.964,384.847,-13.11700000000002
CC(C(=O)NC1CCNCC1F)C1CCOCC1,-139.83,410.033,415.159,5.125999999999976
COC1CCCC(C(=O)N2CCC(C)(O)C2)C1F,-139.92,384.525,389.52,4.9950000000000045
CC1CCC(F)C(OCC2CNNN2C)C1,-139.94,411.99,412.421,0.4309999999999832
FC1CCC(N2CCNCC2)NC1,-140.02,379.514,399.165,19.65100000000001
CC1CCC(F)C(OCC(=O)N2CCCC2)C1,-140.08,390.813,403.495,12.682000000000016
O=C(CC1CCOC1)NC1CCNCC1F,-140.76,414.938,414.662,-0.2760000000000104
CN(CC1CCCNC1)C(=O)NC1CCNCC1F,-140.78,392.639,396.722,4.08299999999997
CN(CC1CCC(C#N)CC1)C(=O)NC1CCNCC1F,-140.8,406.888,413.748,6.860000000000014
C[C@@H]1CN(C(=O)NC2CCNCC2F)C[C@H](C)O1,-140.98,392.34,417.028,24.688000000000045
O=C(NC1CCNCC1F)N1CCOCC1C1CC1,-141.0,406.866,407.387,0.521000000000015
CC1CCCN(C(=O)NC2CCNCC2F)CC1,-141.23,382.433,413.913,31.480000000000015
CC1CCC2C(C1F)NCCC2,-141.32,405.745,422.162,16.416999999999973
NC1CCC2C(C1F)CCNC2=O,-141.86,403.868,405.98,2.112000000000023
CCC1NCNC(-N2CCNC2)C1F,-141.88,386.811,406.541,19.730000000000015
CC1CC(CO)CN(C2CCC(F)CN2)C1,-141.92,397.199,401.952,4.752999999999986
CC1CCC(F)C2OC(C(=O)O)CC12,-142.1,399.719,395.104,-4.615000000000009
Cl.FC1CNC2C(C1)CCN2,-142.61,301.439,390.32,88.88099999999997
COC1CCC(F)C(NC2CCNC2=O)C1,-143.91,419.601,416.463,-3.137999999999977
CN(CC1NCCN1C)C1CCC(F)CN1,-144.27,388.889,397.437,8.548000000000002
CC(C)CNC1CCC(F)CN1,-144.41,398.692,398.43,-0.2620000000000004
O=C(NC1CCNCC1F)NC1CC1C1CCCCC1,-144.43,391.857,400.84,8.982999999999947
CC(C)N1CCC(NC(=O)NC2CCNCC2F)C1=O,-144.72,394.482,414.824,20.341999999999985
O=C(NCC1CCN2CCNC2C1)NC1CCNCC1F,-144.84,385.418,414.532,29.113999999999976
COC1CC(OC)C(NC(=O)N2CCCC2)CC1F,-145.06,411.539,374.32,-37.219
O=C(CN1CC(F)CCC1=O)N1CCCC2CCCCC21,-146.27,395.95,390.836,-5.113999999999976
CC1NC(C)C(F)C(-N2CCNC2)N1,-146.85,411.083,379.053,-32.03000000000003
COC1CC(NC2CCNC2=O)CCC1F,-149.14,390.005,389.071,-0.9339999999999692
CC1NC(C)C(F)C(N2CCSCC2)N1,-149.58,399.49,409.601,10.11099999999999
COC1CCNC(CO)C1F,-151.41,429.34,398.249,-31.09099999999995
CC1CC(NC2NCC(F)CN2)CS1,-155.0,396.472,403.58,7.108000000000004
FC1CNC(NCC2CC23CC3)NC1,-155.91,400.196,397.683,-2.5130000000000337
CCC(F)(CC)CC,-156.0,395.96,376.452,-19.50799999999998
FC1CNC(N2C[C@@H]3C[C@H]2CS3)NC1,-156.52,403.746,403.746,0.0
CC1(C)CN(C2NCC(F)CN2)CCS1,-156.95,403.42,403.364,-0.05600000000004
CN(CC1CCON1)C(=O)C1CC(F)C[NH]1,-164.27,408.501,385.093,-23.40799999999996
NC1[NH]C(=O)NCC1F,-168.4,413.225,415.574,2.348999999999989
O=C(NC1[NH]C(=O)NCC1F)C1CCCC2C1CCC2,-169.65,412.359,411.195,-1.1639999999999873
[H]/C(F)=C(/[H])F,-186.0,372.095,372.093,-0.0020000000000095
F/C=C/F,-186.0,372.115,372.115,0.0
FCBr,-191.0,372.767,372.767,0.0
FCI,-191.0,376.577,376.608,0.0310000000000059
CC1=CC([SH](CF)C2=CC=CC=C2)=C(C)C(C)=C1C,-207.0,385.699,406.324,20.625
[H]C(F)(CCCCCC)P(=O)(OCC)OCC,-228.0,416.936,406.278,-10.65799999999996
