mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_samples,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
31.615051412582396,3.2726099711890178,4.568404245376587,0.7603218047390714,200,50,2,1e-06,0.7,0.4,40,squared_error,1e-07,True,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-7.8405388556791165,-6.501499469306497,-7.066219158184216,-6.658336634668795,-6.5092500904668205,-6.915168841661088,0.5061582807204383,25,-5.7934371632946755,-5.886521746400421,-5.909721193818382,-5.812093984680981,-5.936375401694537,-5.867629897977799,0.05557575541385448
73.37140760421752,10.482967214070008,5.2736961364746096,1.2185763725569583,800,5,16,1e-07,0.5,,60,squared_error,1e-06,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.5, 'max_features': None, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",-8.63993528158773,-7.3903659544262075,-7.434005296398381,-7.490153723571618,-7.279185019334099,-7.646729055063608,0.5014053246441508,35,-6.937952872438269,-6.94490437483044,-6.891962006426151,-7.151725637255143,-7.034696071136921,-6.992248192417385,0.09217550190346396
65.03518962860107,6.4242713473206425,4.0562211036682125,1.0333572929424737,400,10,4,1e-07,0.7,0.4,80,squared_error,1e-06,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",-6.51728832096819,-5.80025439759324,-5.860215223412705,-5.61319238420407,-5.613180499095283,-5.880826165054698,0.3332454769975263,12,-4.144756633069505,-4.266354530049747,-4.281348032648319,-4.2783855704012135,-4.296216955300943,-4.253412344293945,0.055154080870456625
32.87783513069153,1.7879461290443965,4.654751920700074,0.815348098633007,200,5,16,1e-07,0.7,0.8,,friedman_mse,0.0,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-8.13757098209123,-6.937499184092538,-7.150187220851193,-7.031282909349117,-6.866853295629677,-7.224678718402751,0.46622619518397257,34,-6.400240651063165,-6.364166116137373,-6.39965051527575,-6.525128908884101,-6.479315672046241,-6.433700372681325,0.059251820835410744
37.77412924766541,3.515558122000549,2.742664909362793,1.221651429099912,200,10,2,1e-05,0.7,0.8,80,friedman_mse,1e-05,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05, 'bootstrap': True}",-5.828803676670337,-4.872727623178506,-5.146999597437821,-5.088672529528268,-5.005895778083603,-5.188619840979706,0.333086484159008,2,-3.1782220316175427,-3.3143976693361896,-3.2907014064785276,-3.278179150466552,-3.370214379602488,-3.2863429275002596,0.06260552809162857
50.2698233127594,5.101225925480797,4.216816091537476,0.6896041045577559,400,5,4,1e-07,0.7,0.4,10,friedman_mse,1e-07,True,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': True}",-7.282143873046572,-6.58347307964138,-6.846410903372669,-6.561525170175447,-6.252946792747436,-6.7052999637967,0.34432472035822226,24,-5.481674128678305,-5.617041263322167,-5.675605228465595,-5.6288954051184925,-5.6633482776673425,-5.61331286065038,0.06923778517238514
68.71976823806763,11.296950878673693,8.362582540512085,2.1211455791937506,1200,2,1,0.0,0.9,log2,,friedman_mse,0.0,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-11.586783741578152,-10.560565184043199,-11.219156161737248,-11.482126619734405,-10.222884799488686,-11.014303301316337,0.5330626098803743,40,-4.41618762314447,-4.4917029192629006,-4.560625265106026,-4.516467725740542,-4.509024258957703,-4.498801558442328,0.04714704818347138
70.32519826889038,6.887993719321672,5.31059079170227,0.3775925094230438,400,10,4,1e-06,0.7,,120,friedman_mse,1e-06,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': None, 'max_depth': 120, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': True}",-6.048100560961408,-5.154273915848114,-5.421762640567738,-5.345029301666861,-5.250306915630426,-5.443894666934909,0.31517783752423595,6,-3.632919185727989,-3.789652402790692,-3.809749725093783,-3.855511648997763,-3.8444911998269156,-3.786464832487429,0.0803282449001982
22.988607120513915,2.9769958291846566,3.684646797180176,0.48866579062634485,200,10,2,0.0,0.7,log2,10,absolute_error,1e-06,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",-18.429695503597127,-17.30020857314148,-18.200896522781772,-18.725878786057688,-16.946676682692313,-17.920671213654078,0.6811211963959346,47,-17.001522929171674,-17.334575345138045,-17.324323904561826,-17.42188182363527,-17.562334883023404,-17.328927777106042,0.18458946718428032
117.46302723884583,18.680773455453284,7.514695739746093,3.263214940812742,1200,20,1,1e-07,0.5,0.6,80,friedman_mse,1e-06,True,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_samples': 0.5, 'max_features': 0.6, 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': True}",-6.841246877766936,-5.670318826506488,-5.904203321799278,-5.753950356035598,-5.713261981383074,-5.976596272698275,0.43945043757408475,14,-4.497987300212204,-4.527261241701375,-4.524344606063448,-4.586724186658181,-4.549331759393042,-4.53712981880565,0.029669768848290923
