SMILES,shift_value,shielding_value,reg_class,reg_prob,priority_class,residual_to_target_line
CN(C)C(=O)C1CCC(-N2CCCC2)C(F)C1,-124.96,389.946,0,0.9999221441613976,0,51.17461130960105
O=C(NC1CNCC(F)C1)C1CSCN1,-124.99,375.058,0,0.990536061749238,0,37.618287674362605
O=C(CN1CCCCC1)NC1CCCCC1F,-124.99,391.195,0,0.9999482160749704,0,52.27937610140738
F/C=C/CBr,-125.0,303.379,1,0.9999977376558118,0,27.514855249486004
CC(=O)OC/C=C/F,-125.0,307.903,1,0.9999947244336286,1,23.404626331846373
FC1=CCCC1,-125.0,311.813,1,0.9999887109155112,1,19.852240154133995
F/C=C/COCC1=CC=CC=C1,-125.0,319.601,1,0.9999443465126806,1,12.776541035969217
O=C(CC1CCON1)NC1CNCC(F)C1,-125.01,379.605,0,0.9976849723360698,0,41.72941298128289
O=C(C1CCCO1)N(C1CCC(F)CN1)C1CCOCC1,-125.03,381.909,0,0.9988795632130928,0,43.80268606400651
O=C(O)C1NCC2C(F)CCCN12,-125.06,402.323,0,0.99999888390356,0,62.31959435858988
O=C(N[C@@H]1C[C@H]1CO)C1CNCC(F)C1,-125.07,397.274,0,0.9999933479620186,0,57.72238264215258
CC1N[NH]CC1CN1CCC[C@@H]1C(F)F,-125.08,334.465,1,0.9984934133206448,1,0.6479776713241989
CC1CCNC(N2CCC[C@@H]2C(F)F)N1,-125.09,334.3985,1,0.9985245761139264,1,0.5775598501432171
C[C@@H]1CCO[C@@H]1C(=O)NC1CNCC(F)C1,-125.1,394.227,0,0.9999806956456894,0,54.92406533179715
O=C1CC(NC(=O)C2CNCC(F)C2)CN1,-125.1,398.512,0,0.9999956320444682,0,58.81715350865082
O=C(NC1CC(-C2CCCO2)CCC1F)C1CCCN1,-125.1,399.899,0,0.9999973185246758,0,60.077296636141085
CC1CCC(NC(=O)CN2CCCN2)C(F)C1,-125.11,390.608,0,0.9999336892318552,0,51.62606390541835
CC1CCC(C(=O)NC2CC(Cl)CCC2F)CN1,-125.14,413.578,0,0.9999999815363096,0,72.46519702614829
COC1=CC=C(F)C=C1,-125.2,320.024,1,0.999945318137334,1,12.592229180937878
CC1CNC(CN2CCC[C@@H]2C(F)F)O1,-125.24,332.325,1,0.9991623757626872,1,1.4562950704416693
O=C(NC1CNCC(F)C1)C1CC12CC2,-125.25,395.71,0,0.9999876906408764,0,56.12142817106764
O=C(NC1NCCCC1F)C1CSC2CCCCC21,-125.25,419.456,0,0.999999997968724,0,77.69558729535379
N#CC1(C(=O)NC2NCCCC2F)CCCCC1,-125.26,397.255,0,0.9999927726891558,0,57.51512040752941
CC1[NH]C2CCC(F)CC2C1CCN.Cl,-125.28,387.954,0,0.9998270925052812,0,49.04480229016289
CS(=O)(=O)NCCC1C[NH]C2CCC(F)CC12,-125.37,406.377,0,0.9999997085709952,0,65.69281010397259
O=C(CC1CCC1)N1CCC[C@@H]1C(F)F,-125.38,333.6205,1,0.9989426535565772,1,0.4192832307417689
CC1NC(C)N(CC2CNCC(F)C2)N1,-125.42,393.274,0,0.9999695062516244,0,53.73822798464632
CN(C)C(=O)C1CN(-C2CCCC(Cl)C2F)NN1,-125.45,397.761,0,0.999993461248427,0,57.78484097170399
O=C(CC1CCOC1)N1CCC[C@@H]1C(F)F,-125.54,327.53,1,0.9997627372635978,1,6.112737966127369
CC1NCN(CC2CNCC(F)C2)C1C,-125.58,379.892,0,0.9972952566840266,0,41.420163577958974
CC1CC(O)CN1C1CCC(C#N)CC1F,-125.66,392.812,0,0.9999605722751344,0,53.07848312170435
CN(CC1CNN(C)C1)C(=O)NC1CCCC(Cl)C1F,-125.66,393.288,0,0.9999664946019714,0,53.51094752594756
CC(=O)NC1CC(-C2CCCO2)CCC1F,-125.71,402.97,0,0.9999988561741256,0,62.2574188744416
CC(C)C1NC(C(=O)NC2NCCCC2F)CS1,-125.73,385.697,0,0.9995588041457432,0,46.54423052466497
O=S(=O)(C1CNN(-C2CCCCC2F)C1)N1CCCC1,-125.74,406.119,0,0.9999996301176624,0,65.08840712856342
O=C1CN(C2NCC(Cl)CC2F)CCN1,-125.75,389.743,0,0.9998841725953594,0,50.20017796073262
O=C(COC1CCC(F)C(Cl)C1)N1CCNC1=O,-125.84,385.971,0,0.9995774542824784,0,46.68317011870417
O=S(=O)(C1CC1)N1CCC[C@@H]1C(F)F,-125.87,327.5695,1,0.9997989663307169,1,6.406850688884447
COCC1CCCN(C2CCNC3C(F)CCCC23)C1,-125.88,395.25,0,0.9999813269477849,0,55.0735003854544
O=C(NC1CCCC(Cl)C1F)N1CCCC(O)C1,-125.9,400.546,0,0.9999970640973872,0,59.86512115199272
CC1CN(CC2CCN(C)C(=O)C2)C2CCC(F)CC2O1,-125.92,381.414,0,0.998071542757808,0,42.462959425140085
O=C(NC1CNCC(F)C1)N1CCOCC1,-125.94,401.306,0,0.9999977240999728,0,60.51561053691893
O=C(CNC1CCC(F)CC1Cl)N1CCNC1=O,-125.95,389.009,0,0.999838739813046,0,49.33331058108023
CC(NC(=O)C1CCCO1)C1CNCC(F)C1,-125.98,391.971,0,0.9999399816418084,0,51.994402104963584
OC/C=C/F,-126.0,312.291,1,0.9999928681628067,1,20.41795867256195
FC1=C2N=CC=CC2=CC=C1,-126.0,314.561,1,0.999988703978862,1,18.355575904427155
FC1=CC=CN=C1,-126.0,319.042,1,0.999971244243088,1,14.284414149355712
[H]/C(C1=CC=CC=C1)=C(/F)C(=O)OCC,-126.0,320.04,1,0.9999644213529,1,13.377692562307857
CC1CNC(C(C)NC2CCC(F)CC2)O1,-126.02,383.096,0,0.9988300974918226,0,43.8911214586215
O=C(NC1CNN(-C2CCCCC2F)C1)N1CCOCC1,-126.02,386.939,0,0.9996686324139602,0,47.38263554582072
CN(CCO)C1NCC(Cl)CC1F,-126.02,404.655,0,0.9999992961376696,0,63.47830652391609
O=C(C1CCNCC1)N1CCC[C@@H]1C(F)F,-126.04,339.2005,1,0.997091010573114,1,3.990362516479493
CC(NC1CCC(F)CC1)C(=O)N1CCCC1,-126.04,380.469,0,0.9972487154276408,0,41.4843903873042
O=C(COC1CCC(F)C(Cl)C1)N1CCOCC1,-126.04,386.565,0,0.9996216771106222,0,47.02284208534384
CC1CCC(CNC2CCC(F)CC2)O1,-126.11,398.497,0,0.9999933972208,0,57.79352542868516
CC1C(=O)NCCN1CC1CNCC(F)C1,-126.25,394.666,0,0.9999733557141528,0,54.172913805458506
CC1(C)OCCC1NCC1CNCC(F)C1,-126.28,379.277,0,0.9955295669426556,0,40.16141229936736
CC1CN(CC2CNCC(F)C2)CCCO1,-126.29,379.214,0,0.99541907077773,0,40.09417436351164
O=C(N1CCCO1)C12CC3CC(CC(F)(C3)C1)C2,-126.31,354.25,1,0.8847044135204926,1,17.393415146014775
CN(CC1CNCC(F)C1)[C@@H]1CCC[C@H]1O,-126.35,392.599,0,0.9999434159364436,0,52.19496438619208
FC1CNCC(CN2CCCSCC2)C1,-126.39,399.76,0,0.9999952631151094,0,58.66100976179273
N#CC1CCN(CC2CNCC(F)C2)CC1,-126.4,373.641,0,0.9729383607289492,0,34.92088838694096
CC(NC1CCC(F)CC1)C1NNCN1C,-126.41,379.444,0,0.9955093260386848,0,40.18313825631824
CC1CC(OCC2CNNN2C)CCC1F,-126.42,391.756,0,0.9999222622498424,0,51.35906629212259
O=C(NC1CCCCC1F)N1CCC[C@@H]1CO,-126.44,394.188,0,0.9999659699695972,0,53.54863232388647
CN1CC(CNC2CCC(F)CC2)NN1,-126.48,377.739,0,0.9920602835826158,0,38.56407983355616
FC1CNCC(CN2CCOCC23CC3)C1,-126.49,379.359,0,0.995219624865305,0,40.02591246984623
FC1CCC2C(C1)CCCN2,-126.5,380.154,0,0.9962730387915768,0,40.7382007080256
CC1NCSC1CNC1CNCC(F)C1,-126.54,372.821,0,0.963217261358147,0,34.0358866821522
NC1CCCC(OCC(F)F)N1,-126.56,329.499,1,0.9997832469133192,1,5.343825335969825
CC1NCC(CNC2CNCC(F)C2)S1,-126.56,376.047,0,0.98605722660586,0,36.94683241343103
FC(F)COC1CCC(Cl)CN1,-126.59,335.6795,1,0.9990759966884256,1,0.2413978792095861
CC1NOCC1CNC1CNCC(F)C1,-126.63,375.981,0,0.9853178338220996,0,36.81686886158218
CN1CCN(C(=O)C2CC2)C2CC(F)CCC21,-126.63,388.495,0,0.9997437200894468,0,48.18632170759065
O=C(NC1CC(Cl)CCC1F)N1CCOCC1,-126.63,400.577,0,0.9999960922891076,0,59.16328585058841
FC1CNCC(NCC2CNCS2)C1,-126.66,386.515,0,0.9994971884481474,0,46.35741515212501
CC1NC(CNC2CNCC(F)C2)CS1,-126.71,389.738,0,0.9998254568735396,0,49.2356352674107
O=S(=O)(C1CC1)N1CC=C(C2CNCC(F)C2)CC1,-126.71,393.298,0,0.999948169587379,0,52.47003291259135
FC1CNCC(NCC2CC[NH]N2)C1,-126.74,379.117,0,0.9942296471240843,0,39.556046113067126
O[C@H]1C[C@@H](CNC2CCC(F)CC2)C1,-126.76,382.283,0,0.997892726548898,0,42.41247952448337
CCC1(O)CCN(C2NCCCC2F)CC1,-126.76,384.892,0,0.9991016417822802,0,44.7828568998418
FC1CCC(NCC2NCCS2)CC1,-126.84,384.649,0,0.9989920339729372,0,44.482082004398336
CN(C(=O)C1CCCO1)C1NCCCC1F,-126.86,403.021,0,0.999998215472422,0,61.15375434632479
CC1CCC(F)C(NC(=O)NC2CNOC2C)C1,-126.88,393.075,0,0.999939841995178,0,52.09742879043535
CC1(C)CN(CC2CNCC(F)C2)CC2CCCCC2O1,-126.89,391.596,0,0.9998996890110768,0,50.74370010582241
CC1CCN(C(=O)CNC2CCC(F)CC2)CC1,-126.93,400.786,0,0.9999958967259068,0,59.05317043144311
O=C1NCCCCC1NC1CCC(F)CC1,-126.97,400.19,0,0.99999483824015,0,58.47168138747466
CCOP(=O)(OCC)/C(F)=C/C(C)N(CC1=CC=CC=C1)CC1=CC=CC=C1,-127.0,319.252,1,0.999982683049504,1,15.093621029836584
CC1=CC=C(F)C2=CC=CC=C12,-127.0,319.277,1,0.9999825898917604,1,15.070907563227196
CC(C)C(F)F,-127.0,335.3295,1,0.9993158180465016,1,0.486590653322196
O=C(O)C(F)F,-127.0,337.1525,1,0.9989320770980128,1,1.1696753318362312
FC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,-127.0,339.212,1,0.9982220251193809,1,3.040810711119832
CC1(F)CCC(C(C)(C)C)CC1,-127.0,353.193,1,0.9351153375777576,1,15.743089777768716
CC1CC(NC2CCC(F)CC2C#N)CC(C)O1,-127.02,377.385,0,0.988701725296934,0,37.70245714636688
FC1CCCNC1N1CCCC(C2NCCS2)C1,-127.05,383.497,0,0.9983861870905016,0,43.225445463036536
FC1CNCC(CNC2CCCCC2)C1,-127.12,388.582,0,0.9996921486052064,0,47.77536457139138
CC1NC(CNC2CCC(F)CC2C)NO1,-127.13,388.09,0,0.9996351974887504,0,47.31836354851811
N#CC1CC(F)CCC1N1CCCC1C(=O)NC1CC1,-127.13,393.917,0,0.999949948412323,0,52.61241834584041
CC1CNC(CNC2CCC(F)CC2)NC1,-127.13,401.103,0,0.9999960212272766,0,59.141177188050506
O=C(NC1CCCCC1F)NC1CCCS(=O)(=O)C1,-127.14,385.247,0,0.9990553550035464,0,44.72538812569552
CN1NCC(CNC(=O)NC2CCCCC2F)C1N,-127.16,391.27,0,0.9998740630669194,0,50.1775165012356
O=C(NC1CCCCC1F)NC1CC1,-127.19,400.526,0,0.9999949842322178,0,58.55695037870521
N#CC1CC(F)CCC1N[C@@H]1C[C@H]1CO,-127.21,373.579,0,0.9604876757735018,0,34.05455898974962
N#CC1CC(F)CCC1NCC1CCCNC1,-127.26,386.267,0,0.9992897468919908,0,45.53209756335961
COC(=O)C(F)F,-127.3,336.6175,1,0.9992004772959392,1,0.3836071463948229
C[C@@H]1C[C@H](O)CN(C2NCCCC2F)C1,-127.3,417.169,0,0.9999999893552718,0,73.56775936992456
O=C(NC1CCCCC1F)N[C@H]1C[C@@H](O)C1,-127.31,396.853,0,0.9999805936902318,0,55.09988786445007
O=C1CCC(CNC(=O)NC2CCCCC2F)N1,-127.34,393.699,0,0.9999409476426768,0,52.20435691700632
CN(CC1(O)CCCC1)C1NCCCC1F,-127.35,384.342,0,0.9986024316913,0,43.69316063443469
CCN(CC)C(=O)N1CCN(C2NCCCC2F)CC1,-127.35,396.911,0,0.9999806603357808,0,55.11258310698392
FC1CNCC(NCC2CCNCC2)C1,-127.38,391.925,0,0.9998893032811258,0,50.55260932640232
C[C@@H](CO)N(C)C1NCCCC1F,-127.44,391.499,0,0.999868530759288,0,50.10557185537789
CN(C1NCCCC1F)C1CCOC1,-127.45,389.687,0,0.9997551895066636,0,48.44929979552749
CC1CC(F)CCC1NCC1CNCN1C,-127.46,384.761,0,0.9987215662494404,0,43.96383833480853
O=C(NC1CCCCC1F)N1CCCCN1,-127.46,385.197,0,0.9988931422724004,0,44.35996119247669
CC1CC(F)CCC1NCC1NCC[NH]1,-127.52,372.366,0,0.9352764690187038,0,32.64250158986083
O=C(O)C1CC(F)C2NCCCC2C1,-127.56,372.754,0,0.9411414538200208,0,32.955014591638985
N#CC1CC(F)CCC1N1CCC[C@@H]1CO,-127.58,389.519,0,0.9997256432039788,0,48.16666529991225
FC1CCCNC1N1CCOC(C2CC2)C1,-127.61,384.401,0,0.998460557449042,0,43.48676441563295
CN(C1NCCCC1F)[C@H]1CC[C@H](O)CC1,-127.62,392.928,0,0.9999130177197864,0,51.22387360677197
N#CCC1CCC(F)CN1,-127.65,398.078,0,0.9999854504953808,0,55.872847728311314
CC1(CNC2CCC(F)CC2C#N)COC1,-127.68,386.132,0,0.999104957837584,0,44.98944484366877
CC(NC(=O)NC1CCCCC1F)C1CCNCC1,-127.69,392.766,0,0.9999051789147088,0,51.00669034314302
CN(CC1CNN(C)C1)C1NCCCC1F,-127.73,382.996,0,0.9974227485151445,0,42.09026759218382
CC(NC(=O)NC1CCCCC1F)C1CCCNC1,-127.74,385.082,0,0.9986970392429356,0,43.97547924607336
CC1CCCC(F)C1NC(=O)C1CCCNC1C,-127.76,398.333,0,0.9999860718742152,0,55.99452508772741
FC1CCCNC1N1CCOC2(CCC2)C1,-127.85,391.182,0,0.9998247312942916,0,49.407565098770505
CC1CCC(F)C(NC(=O)C2CCCN2C)C1,-127.99,390.855,0,0.9997915225468212,0,48.97047295551938
OC1CNC2C(F)CCCC2C1,-127.99,398.652,0,0.9999862833187568,0,56.05434892166353
F/C=C/Cl,-128.0,310.602,1,0.9999983768621022,1,23.952480476694006
C/C=C/F,-128.0,318.154,1,0.9999922050568588,1,17.091196483322108
CC1=CC(F)=CS1,-128.0,326.022,1,0.99995552881898,1,9.942814272007183
CC(=O)NC1CC(NC(=O)C2CCSC2)CCC1F,-128.0,392.875,0,0.9998954654252952,0,50.79572105756006
CC1CCC2CCCC(F)C2N1,-128.0,399.788,0,0.9999908161155108,0,57.07644884439532
CC1CCCC(NC(=O)C(=O)N(C)C2CCSC2)C1F,-128.02,415.476,0,0.9999999728292,0,71.30960341113504
CC1CCCC(NC(=O)C2(C)COC2)C1F,-128.05,408.743,0,0.9999996456662044,0,65.16241258388754
CC1NSCC1C(=O)NC1CCC2C(C1F)CCNC2,-128.1,411.262,0,0.9999998597337696,0,67.40102147945217
CCN1CN(CC2CCC(F)CN2)CC1=O,-128.11,391.153,0,0.999801514391818,0,49.12121747750359
CN1CN(CC2CCC(F)CN2)CC1=O,-128.13,380.967,0,0.994021875841243,0,39.84684264216378
CN1CCN(C(=O)C2CCNCC2F)C2CCCCC2C1,-128.17,394.372,0,0.9999330414589824,0,51.9858034381318
O=C(NC1CCC2C(C1F)CCNC2=O)C1CCOC1,-128.19,382.137,0,0.9957967429167542,0,40.84983287948438
FC1CCC(CN2CCCSCC2)NC1,-128.23,394.827,0,0.9999413600890932,0,52.33918853042312
CN(CC1NCCCN1)C1CCC(F)CC1,-128.27,387.594,0,0.9992857089795756,0,45.72772837098731
CC1CC(NC(=O)NCC2CCCCC2F)NO1,-128.27,408.005,0,0.9999994890185362,0,64.2719110495776
CC1CN(C2NCCCC2F)CC(=O)N1,-128.29,388.221,0,0.9994166522662796,0,46.277382113551454
CC1CCC(F)C(NC(=O)C2(C)CNC2)C1,-128.34,385.682,0,0.998601236855763,0,43.92060244469931
CN1CCN(C2NCCCC2F)CC1=O,-128.36,386.638,0,0.9989745025606328,0,44.76916540784328
O=C(CC1CCSC1)NC1CCC2C(C1F)CCNC2,-128.45,408.725,0,0.9999995793341452,0,64.74605888792877
COCC1CCN1C(=O)C1CCNCC1F,-128.54,392.565,0,0.9998523906509744,0,49.974074071603326
CC1(C(=O)NCC2CCC(F)CN2)CNC1,-128.79,389.541,0,0.9995334032087526,0,46.97665315052856
O=C(NC1CC(-N2CCCC2)CCC1F)N1CCCC1,-128.85,402.579,0,0.9999951803296416,0,58.76218025667035
O=C(NCC1CCC(F)CN1)[C@@H]1CCCO1,-128.86,379.161,0,0.9850642768722996,0,37.476021814299656
CC1(C(=O)NCC2CCC(F)CN2)COC1,-128.87,391.191,0,0.999725196388472,0,48.395741946749865
CCC1CCC2[NH]C(C(=O)O)CC2C1F,-128.96,398.426,0,0.9999773876061911,0,54.87901918351437
CS(=O)(=O)NC1CC(NC(=O)C2CCCO2)CCC1F,-128.97,388.186,0,0.9991974874453492,0,45.56558326029827
FC1=CC2=CC=CC=C2N=C1,-129.0,322.315,1,0.9999890363906858,1,14.310767100851194
[H]C1=C([H])N(C)N=C1F,-129.0,328.892,1,0.9999504791968054,1,8.335308305246429
CC(C)(C)C(F)F,-129.0,335.366,1,0.9997647382547424,1,2.4534289920724746
[H]C(F)(CCCCCCCC)OC(C)=O,-129.0,351.176,1,0.9857829625613932,1,11.91056729172118
O=C(C1CCNCC1F)N1CCSC2(CCCCC2)C1,-129.02,392.206,0,0.9997929526796888,0,49.167908691092094
O=C(NCC1CCCS1)C1CCNCC1F,-129.03,392.642,0,0.99982119868812,0,49.55403154876026
O=C(O)C1CC(F)CC2C1NCCC2,-129.03,396.62,0,0.9999556748373466,0,53.16819835565033
O=C(CC1CCC(F)CN1)N1CCOC2CCCCC2C1,-129.04,401.116,0,0.999991100921816,0,57.242988190687385
CC1CCCC(NC(=O)N2CCCC2)C1F,-129.09,401.693,0,0.9999926229144076,0,57.71721500003267
CC1CCC(F)C(NC(=O)C2CCN3CCNC3C2)C1,-129.1,410.437,0,0.9999997106482836,0,65.65147708134148
CC1CCC(F)C(NC(=O)C(C)N2CNCN2)C1,-129.11,392.976,0,0.9998349778658624,0,49.77748346266208
FC1CNCCC1CN1CC2CCC1C2,-129.19,411.462,0,0.9999997963971812,0,66.49272921232745
O=C1CN(C(=O)CC2CCC(F)CN2)C2CCCCC2N1,-129.2,402.581,0,0.9999944003586072,0,58.413997333999134
CC1=NN(C)C(=O)C1C(=O)NC1CCCCC1F,-129.22,411.134,0,0.999999766447784,0,66.16472853041196
O=C(NCC1CCCCN1)NC1CCCC(Cl)C1F,-129.27,402.668,0,0.9999944086056782,0,58.42304019779985
CCOC1C(F)CCCC1C(=O)N1CCNC(C)C1.Cl,-129.29,387.557,0,0.9988506050230296,0,44.67411244040542
NC1CCN(-C2NCCCC2F)N1,-129.47,393.035,0,0.9998099027879798,0,49.471087243860296
CC1CCC(F)C(NC(=O)CN2CCC(=O)[NH]C2=O)C1,-129.67,392.407,0,0.9997410001777898,0,48.70052496263182
C[C@@H]1COCCN1CC1CCNCC1F,-129.95,402.835,0,0.9999929240818266,0,57.8947661547507
O=C(NC1CCC(F)C(-N2CCCC2)C1)C1CCOC1,-129.99,412.937,0,0.9999998380198704,0,67.03282374228291
C/C=C/F,-130.0,314.129,1,0.9999989659192928,1,22.74806460743781
[H]C(=O)C1=CC=C(F)N1[H],-130.0,322.721,1,0.9999932470244604,1,14.941900403114287
[H]/C(CCC)=C(/F)S(=O)(=O)C1=CC=CC=C1,-130.0,325.83,1,0.9999862512648116,1,12.117253695567513
[H]C(F)(OC1=CC=CC=C1)C(=O)OCC,-130.0,341.317,1,0.999389032724662,1,1.953284599632525
CC1NOC(C(C)NC(=O)NC2CC(Cl)CCC2F)N1,-130.01,381.281,0,0.987068672767627,0,38.25212378277803
O=C(O)C1=CC2CCCCC2OC1C(F)F,-130.25,326.056,1,0.999987454828609,1,12.161923957418423
CCS(=O)(=O)N1CC(=O)NC2C(F)CCCC21,-130.28,400.883,0,0.9999832941967028,0,55.79129868188764
CC1COCCN(CC2CCNCC2F)C1,-130.46,378.706,0,0.9635949130072574,0,35.46263672200834
CC1NCSC1CN1CCOC(C(F)F)C1,-130.55,343.041,1,0.9992920920078144,1,2.969605257017747
CN(CC1CCNCC1F)[C@@H]1CCC[C@H]1O,-130.55,389.327,0,0.9988723157594296,0,45.02222587635191
CCN1CCN(CC2CCNCC2F)CC1,-130.55,407.964,0,0.9999986326079268,0,61.95466096433819
[H]/C(CCCCCCC)=C(/F)C(=O)OCCCC,-130.6,328.966,1,0.9999796755736028,1,9.86807644408256
CCC(=O)N1CC(=O)NC2C(F)CCCC21,-130.63,405.214,0,0.9999960345105774,0,59.376179637302585
CCC1OC(C(=O)N2CCOC(C(F)F)C2)CC1C,-130.7,340.4105,1,0.9996714839057044,1,0.4296943003751607
CC1CCCCC1C1(C(=O)N2CCOC(C(F)F)C2)CC1,-130.73,341.3755,1,0.9995851551629584,1,1.2764341114985598
CC1CC(NCC2CNNN2C)CCC1F,-130.74,392.177,0,0.9995408245124846,0,47.4215610698252
CC1CC(C(=O)NC2CCC(F)CN2)CO1,-130.91,377.795,0,0.9404589365761588,0,34.18495799876129
O=C(NC1CCC(F)CN1)C1=CCOCC1,-130.96,377.914,0,0.94123621562773,0,34.24307409982205
F/C=C/Cl,-131.0,314.717,1,0.9999993570223544,1,23.213843872784423
CCCCCCCCC(F)Br,-131.0,325.313,1,0.9999931742704532,1,13.586968185050182
FC1=CSC=C1,-131.0,327.816,1,0.9999877252328766,1,11.31289590811565
CC(C)(C)F,-131.0,360.56,1,0.9319167520097996,1,18.43629411823099
O=C(NC1CCC(F)CN1)[C@]12C[C@H]1CCN2,-131.14,382.898,0,0.9869545809809456,0,38.59123080307495
OC[C@@H]1C[C@H]1NC1NC2C(F)CCCC2O1,-131.3,387.268,0,0.9967461289550296,0,42.40154476640055
COC1CC(C(=O)N2CC(C)C2)CCC1F,-131.31,387.634,0,0.9971141044731106,0,42.72406991756242
CC1CC(NCC2NCCN2C)CCC1F,-131.32,392.369,0,0.9994366374677612,0,47.01600049338549
CN(CC1CCNCC1F)C1CCN(C)N1,-131.41,387.846,0,0.9971841774869284,0,42.81668011441022
CCC(C)C(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.59,384.539,0,0.9906010459505742,0,39.63214275131688
COCC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.6,402.385,0,0.9999825161015228,0,55.835923755781295
CC(C)CC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.62,386.983,0,0.9958191489430668,0,41.82261124705326
FC1CCCNC1N1CCCSCC1,-131.69,387.902,0,0.9968402024337428,0,42.58755827961534
O[C@@H]1CCN(C2NC3C(F)CCCC3O2)C1,-131.73,393.061,0,0.9994638396445852,0,47.234709249134056
O=S(=O)(NC1NCCCC1F)C1CCC2C(C1)CCC2,-131.79,395.857,0,0.9997955872904514,0,49.71498335473101
O[C@@H]1CCN(C2NCC(Cl)CC2F)C1,-131.94,403.031,0,0.999983911765876,0,56.08283973296852
CC(CC#N)NC1NC2C(F)CCCC2O1,-131.97,401.316,0,0.999969284213396,0,54.49469592356272
CC1CCC(F)C(NC(=O)NCC2CN[NH]C2)C1,-132.14,392.82,0,0.9992904661747248,0,46.605751431019314
NC1CCN(-C2CCC(F)CN2)N1,-132.17,390.344,0,0.998286093316678,0,44.32620969802295
CC(O)CC1CCCN1C1NCCCC1F,-132.43,385.515,0,0.9898098324683976,0,39.678876487748425
CC(=O)NC1CCC(OC2CCCC2)C(F)C1,-132.85,380.77,0,0.9409107223433236,0,34.947860525281584
OCC1CCNCC1F,-132.88,403.613,0,0.9999799785341988,0,55.671609235635685
CCCCC1=C(F)SC2=CC=CC=C21,-133.0,319.919,1,0.9999994036373556,1,20.487625740697467
[H]C(F)(OCC)C(=O)OCC,-133.0,327.839,1,0.9999962173774976,1,13.291999518834984
CCCCC1=C(C2=CC=CC=C2)NN=C1F,-133.0,333.17,1,0.999986043615248,1,8.44857989904341
CC(C)(C)CC1(F)N=N1,-133.0,339.742,1,0.9999252560315802,1,2.4776637967605666
N#CC1CCC(OC[C@H]2C[C@@H](O)C2)C(F)C1,-133.14,406.687,0,0.999992888528004,0,58.20445708992935
Cl.NC1NN(-C2CCC(F)CC2)C2C1CCC2,-133.24,389.613,0,0.996274091091358,0,42.59206793436363
N#CC1CNC(N2CCCC2)C(F)C1,-133.26,390.06,0,0.9967798233555168,0,42.97818471733996
N#CC1CCC(NC2CCN(C(=O)C3CC3)CC2)C(F)C1,-133.31,388.689,0,0.9946855159438376,0,41.6825782084797
O=C(NC1CCC(F)CN1)N1CCOC(C2CCCO2)C1,-133.5,390.529,0,0.996922810870439,0,43.16428935093256
CN(CC1CSCN1)C(=O)NC1CCC(F)CN1,-133.58,392.411,0,0.9983501339438352,0,44.7941591172893
CNC(=O)NC1CCC(OC2CCC2)C(F)C1,-133.62,405.313,0,0.999985030904032,0,56.47612496507588
C[C@@H]1CN(C(=O)NC2CCC(F)CN2)C[C@H](C)O1,-133.66,400.994,0,0.9999233689387852,0,52.51214647363346
COC1CCC(F)C(NC(=O)C2CCNCC2Cl)C1,-133.71,402.333,0,0.9999522511058752,0,53.67867974523372
CN1CC(C2CCCN2C(=O)NC2CCC(F)CN2)CN1,-133.75,383.218,0,0.9581893760417654,0,36.27196317567547
CC(=O)N1CCC(NC2CCCCC2F)CC1,-133.76,383.481,0,0.9614307193958788,0,36.50090884440647
CC1=CC=C(F)S1,-134.0,316.833,1,0.9999998399607208,1,24.29137605896352
FC1(CC2=CC=CC=C2)CO1,-134.0,348.024,1,0.9996100682370024,1,4.046853421606215
CN1C(N)NC2C(F)CCCC21,-134.09,393.826,0,0.9987170577985068,0,45.56974132738216
NC(=O)CN1CCOC2C(F)CCCC2C1,-134.1,390.58,0,0.99592638609214,0,42.610624822815765
COCC1(C)CCN(C2NCCCC2F)C1,-134.14,385.36,0,0.9749865729868076,0,37.82805299477008
CC1(CNC2CCC(C#N)CC2F)COC1,-134.15,391.965,0,0.9974368088383232,0,43.8189508729773
O=C(O)C1CCC(F)C2OCCC12,-134.19,409.473,0,0.999995998524302,0,59.68564580888244
CC1CCC(NCC2CNNN2C)C(F)C1,-134.38,409.262,0,0.999995252921599,0,59.30394415069901
COC1CCC(F)C(NC(=O)C2CCCOC2)C1,-134.53,394.152,0,0.998579182598546,0,45.42592493196892
CC1N[NH]CC1CNC1CCCCC1F,-134.54,395.836,0,0.9992219474843324,0,46.94590404277912
CC1CC(C(=O)N2CC(O)(C(F)F)C2)NS1,-134.57,339.9485,1,0.9999686467697456,1,3.860050562566812
CC(OC1CCCCC1F)C(=O)N1CCCC1,-134.57,416.575,0,0.9999997056565484,0,65.75808740328489
O=C(C1CCCO1)N1CC(O)(C(F)F)C1,-134.59,338.8165,1,0.9999770028464536,1,4.908516330641106
CC1NN(C)CC1CNC1CCCCC1F,-134.62,405.581,0,0.9999782272404124,0,55.7196133271288
COC1CCC(F)C(NC(=O)N2CCC3(CCOC3)C2)C1,-134.65,403.022,0,0.9999419630342296,0,53.36466288498914
CC1CCC(NCC2NCNN2C)C(F)C1,-134.66,409.605,0,0.999995253053297,0,59.33557291258015
