mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
34.37407994270325,1.8348284252955234,0.1727311134338379,0.0314249383245149,200,5,16,1e-06,0.2,10,absolute_error,1e-07,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-06, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07}",-9.245530275779377,-9.077697541966433,-8.772038129496403,-9.584114423076919,-9.384317247596154,-9.212739523583057,0.27600272474381693,80,-8.452624039615847,-8.407683733493402,-8.636212845138052,-8.401340191961609,-8.438644181163768,-8.467300998274535,0.08657122446017301
23.999269485473633,2.829609092959934,0.2553555488586426,0.04761351797490425,400,50,2,1e-06,,60,squared_error,1e-05,"{'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': None, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-7.58529329490142,-7.843580467002345,-8.104711288578473,-8.348323605624035,-8.19653700451147,-8.01568913212355,0.2706061934088016,52,-5.9876500846759475,-5.619743150082368,-5.945189846927392,-5.466847912379141,-5.154162667291754,-5.63471873227132,0.30993285220116923
2.3904793739318846,0.3478439976638744,0.23799376487731932,0.051370625138499465,400,2,4,1e-07,log2,80,friedman_mse,1e-06,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06}",-16.269545019898615,-16.567403361477087,-16.450560857833544,-16.631719435233983,-15.412585451252246,-16.266362825139094,0.4442939798898496,93,-15.350811508119413,-15.334043971660895,-15.288802928198706,-14.903862357880701,-14.953535674540328,-15.16621128808001,0.19561781049523658
3793.067939758301,580.8583265498875,0.7160750389099121,0.05279394820388522,1600,2,2,1e-06,0.6,40,absolute_error,1e-06,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06}",-5.783138871402793,-6.673921155575611,-5.808282074340443,-6.467983518629812,-6.069474399038408,-6.160560003797413,0.3557785625306239,8,-1.954847959183675,-1.9405589098139184,-2.022500067526989,-1.9976485715357124,-2.4905686225254744,-2.081224826117154,0.20676263867762124
639.3948367595673,93.7269298275718,0.21759982109069825,0.06555684520734932,200,50,2,1e-06,0.8,40,absolute_error,1e-05,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05}",-6.799578836930459,-7.987977877697847,-7.067622541966418,-7.629616406250012,-6.933645372596146,-7.283688207088176,0.45150116256795025,30,-4.920607923169267,-5.008675270108046,-4.80628304321729,-4.93916901619676,-5.203485482903423,-4.975644147118958,0.13118333279437078
4.945085334777832,0.10276500360594269,0.15771312713623048,0.03648232536930081,200,5,16,1e-07,0.6,20,squared_error,1e-06,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_features': 0.6, 'max_depth': 20, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-8.467345627818977,-7.961576854709259,-8.394371651721134,-8.469534915995677,-8.758419675495183,-8.410249745148047,0.25673194120089754,58,-7.351576170467957,-7.160941652426354,-7.495121720124613,-7.264068800217226,-6.954488668019497,-7.24523940225113,0.18206884817021474
71.64180660247803,3.517064208152013,0.5416315078735352,0.04436215679970402,1200,2,1,0.0,0.6,,squared_error,1e-06,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-5.126470892286154,-5.761568863813762,-5.4771934898747645,-6.078522282986103,-5.96702140772852,-5.68215538733786,0.34506709586327367,1,-0.01842839814541177,-0.016178337645016586,-0.013291466086881858,-0.014470134640190993,-0.007669259981758081,-0.014007519299851858,0.0036099002311739095
60.226572036743164,5.889343728489589,0.42962021827697755,0.04872495382197391,1200,50,1,0.0,,20,friedman_mse,1e-07,"{'n_estimators': 1200, 'min_samples_split': 50, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 20, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07}",-7.771146596406516,-8.45842862572498,-8.737004663578665,-8.661443035183389,-8.983344880398281,-8.522273560258366,0.41142003918878184,61,-6.524830541536672,-6.582509100491697,-6.916169944294062,-6.351231429501437,-6.4883536993620465,-6.572618943037182,0.18789459781389298
17.703108930587767,1.4747628083217592,0.30942611694335936,0.02769486448334638,800,50,16,1e-07,0.6,,squared_error,0.0,"{'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-8.860820314732369,-8.144750386345722,-8.596510604490721,-8.756999244452548,-9.053514155874371,-8.682518941179145,0.3071053881848897,66,-7.811144598055004,-7.579971159296707,-7.926615784434723,-7.756376336490421,-7.299180135515429,-7.674657602758456,0.21851243791789984
7.554664516448975,0.6756762350241479,0.18447265625,0.03478997181754662,200,5,16,1e-06,,,friedman_mse,1e-07,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-06, 'max_features': None, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07}",-9.002575805698529,-8.44712970843328,-9.000876781445848,-8.38318436622349,-8.836461674377315,-8.73404566723569,0.26803758589265736,68,-7.65276373921186,-7.389450205298356,-7.793280610405229,-7.498739184247748,-7.158328710781454,-7.49851248998893,0.21831231283126817
