mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
342.45142579078674,9.027839224697209,23.59565124511719,1.3800196297484884,1200,10,4,1e-06,0.4,,squared_error,1e-06,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-6.840771347507185,-6.513330067764945,-6.571791157073067,-6.438171055042401,-6.7988560970992085,-6.6325839448973625,0.15918671125918712,83,-3.597875023992368,-3.6562515230439567,-3.701996992042279,-3.590492490095923,-3.555621976996466,-3.6204476012341984,0.05204116724783341
489.61996536254884,18.474874838025027,13.986700248718261,3.0972559683562255,800,2,2,0.0,0.8,,squared_error,1e-05,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.533672829843277,-5.972958022046626,-6.350585649337656,-6.160115608616618,-6.828655146090892,-6.369197451187014,0.29638516321054875,59,-1.4050331893293033,-1.7059855691562313,-1.6387064522952002,-1.3629010892285878,-1.5282259285999904,-1.5281704457218628,0.1313873464661636
539.7504236698151,22.177702764855,18.799032783508302,1.8892436196168745,1600,5,4,1e-06,0.6,,squared_error,1e-05,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.657340999224964,-6.504843336325593,-6.506252519568607,-6.3214986163052975,-6.903167922908811,-6.578620678866654,0.19407205067247024,73,-3.2920155426718227,-3.396080603242228,-3.4182370804610716,-3.199025133822222,-3.2552951886775943,-3.312130709774988,0.0833473625628802
818.0485833168029,23.53911654935049,19.93233366012573,5.198675809959211,1600,2,2,1e-07,0.8,,squared_error,1e-05,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.531583607905346,-5.988479427654277,-6.359802458640232,-6.1703099868301035,-6.836137299321747,-6.377262556070342,0.2928028547988874,62,-1.4014150932962512,-1.7091921978076814,-1.6404438224664728,-1.3637448099636267,-1.5256976503806328,-1.528098714782933,0.13302855626297644
727.4696626663208,17.332422641329114,22.542917013168335,3.1113865554505837,1200,5,1,1e-06,0.8,,squared_error,1e-07,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-6.059665604849387,-5.809136552757776,-6.365060339204827,-5.845290707035901,-6.803860799946521,-6.176602800758882,0.37079436241568603,46,-0.6554668142256915,-0.708630482026152,-0.6903521314001808,-0.7622702987735632,-0.6593471850629554,-0.6952133822977087,0.03890103893277699
461.7922070980072,13.590717919862879,16.45092430114746,2.1464840781753387,1600,2,4,0.0,0.4,,squared_error,1e-05,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.786093411496592,-6.447243286575541,-6.549796553651347,-6.438760622896585,-6.778867253702635,-6.60015222566454,0.15393327946647486,76,-3.4008805687454844,-3.4372066761362396,-3.499656640081072,-3.371407426894181,-3.325912641187084,-3.4070127906088126,0.05895275035948876
174.07474327087402,8.731688600833175,13.629334354400635,1.7144364977899236,400,2,2,1e-06,0.4,,squared_error,1e-05,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.259017885168064,-5.818202766572455,-5.894933445529281,-5.938389934895825,-6.367840834478032,-6.0556769733287314,0.21669450044871405,18,-1.373955394360125,-1.5492120033013168,-1.469949614631573,-1.341951973462447,-1.4073142805010415,-1.4284766532513005,0.07376173151629871
381.3272982120514,16.40947352837291,9.872134399414062,3.0604190390150228,800,10,4,1e-06,0.8,,squared_error,1e-07,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-6.918659944556284,-6.879213664913305,-6.716566437128415,-6.390026585634497,-7.135255970707865,-6.807944520588073,0.24798198963209167,90,-3.566243909973462,-3.7449431873820918,-3.7833651203230105,-3.5196805031290532,-3.645459916488008,-3.651938527459125,0.10079736201411152
147.21603388786315,10.736677465035703,15.916409015655518,6.066939215097583,400,5,4,1e-06,0.4,,squared_error,1e-05,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.804072364117689,-6.459189502438674,-6.5597121683279305,-6.402967258031092,-6.8000236567028765,-6.605192989923653,0.1683999788169395,82,-3.4095042811828287,-3.445248862016164,-3.4977558525950334,-3.3764997206560228,-3.3360829060220247,-3.413018324494415,0.05564938770510763
215.2709095954895,12.897780498509638,15.344604110717773,7.074601372294322,400,5,2,1e-07,0.6,,squared_error,1e-07,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-6.345686485811339,-5.896072257194238,-6.0153289549788695,-5.984206500400638,-6.542502914663465,-6.15675942260971,0.24585620318443863,36,-1.5075526435574218,-1.7601033638455412,-1.6349339717315496,-1.4862143121375617,-1.6081383898220412,-1.599388536218823,0.09839870926009635
