mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
53.899633169174194,7.028712091079303,9.936291170120239,2.0239768703113663,800,20,1,1e-05,log2,120,squared_error,1e-05,False,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-12.5575981452755,-11.687838320394375,-12.104304639059862,-12.275799811940816,-11.123827801715068,-11.949873743677124,0.500084015542908,39,-7.977447539252543,-8.142978128265165,-8.127419469404744,-8.034882481316279,-8.10892130812541,-8.078329785272828,0.06259383738589018
4057.6664571762085,26.44457228392734,0.6075808525085449,0.19491187539594962,1600,20,1,1e-07,0.8,10,absolute_error,1e-05,False,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.8, 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-7.363190355215826,-5.90549545113908,-6.249754219124684,-6.289192247596191,-5.600360945012001,-6.281598643617556,0.5960622071872425,22,-5.150552269657771,-4.738284142406891,-5.34931637154856,-4.947371456958617,-4.924588935962785,-5.022022635306925,0.20938706418459999
33.27452435493469,9.58631514298674,3.6853771686553953,1.578249072010277,800,2,4,1e-05,sqrt,40,squared_error,0.0,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-9.815124418985738,-9.251523953960374,-9.628574544462257,-9.541322531650653,-8.616215854215024,-9.37055226065481,0.41870599237060313,36,-7.1152679677325885,-7.227436483216871,-7.2921498958491,-7.255645566279979,-7.25065605398422,-7.228231193412552,0.060168670673137706
43.87561559677124,9.991743814970652,3.1513277530670165,1.627498559530669,200,2,1,0.0,,,squared_error,1e-05,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-6.167391155075949,-4.772633623101519,-5.576785991207036,-5.196229661458351,-5.214048607772446,-5.38541780772306,0.46664078517020263,15,-0.01899213971316469,-0.013433863545548244,-0.018178991596773983,-0.01482119576098432,-0.021357008598419144,-0.017356639842978076,0.002869519924463157
636.3709711551667,69.97186769725006,3.490040397644043,1.26511675911951,200,50,16,0.0,,120,absolute_error,1e-05,False,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-10.044671582733807,-7.075220143884901,-6.652733812949637,-6.289375000000002,-7.324791586538457,-7.477358425221361,1.3317206205569865,30,-6.392238895558227,-6.190727010804325,-5.953853541416571,-5.669112177564491,-6.086364727054592,-6.058459270479642,0.24175021202437488
34.05977644920349,8.614000355707361,6.753685188293457,4.546987257757726,800,5,1,1e-05,log2,10,friedman_mse,1e-07,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': False}",-18.418779877499638,-17.513393933091745,-18.27690813009813,-18.02278082155403,-16.660615150658174,-17.77849558258034,0.6384340010463053,47,-16.397216679472493,-16.70626083447543,-16.585612533489645,-16.44396421149564,-16.743389947679194,-16.575288841322482,0.1374584131974865
12.225568389892578,1.5090479310909375,3.694917631149292,0.541315509562299,200,50,1,0.0,log2,10,squared_error,0.0,False,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-18.52537877376734,-17.621333635208575,-18.438206403141344,-18.3714536441062,-16.826104453366433,-17.95649538191798,0.6508427196577192,49,-16.98022433745991,-17.237389901484715,-17.103183034226817,-17.085306942623806,-17.381188619194006,-17.15745856699785,0.1385697058998439
100.75196280479432,12.232773961520204,7.22271409034729,0.5187850232662099,400,20,2,1e-05,0.8,40,squared_error,1e-07,False,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",-5.636296839130634,-4.691210583529216,-4.908723434415486,-4.899981399452042,-4.7228113837847285,-4.971804728062421,0.3439239349779676,10,-2.4489229285183205,-2.565629064746056,-2.5745488630388698,-2.6218980715667892,-2.6247724397621064,-2.567154273526428,0.06380030354560001
3717.823690891266,46.09297501483448,1.1084775447845459,0.14654577698132526,1600,20,1,1e-07,0.4,120,absolute_error,0.0,False,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.88043552158267,-4.603840849820129,-4.7705339853117605,-4.342896146334132,-4.75337896634611,-4.870217093878961,0.5278546820801391,8,-1.9820282600540204,-2.0943806234993487,-1.9734842587034656,-1.9407228779244208,-2.061446213257327,-2.0104124466877162,0.05776000200904051
141.5429651737213,4.256821304810077,11.471378898620605,0.9111124783744206,1200,5,2,0.0,0.4,10,friedman_mse,1e-06,False,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': False}",-6.568102947100792,-5.9720880091246915,-6.2877883449018555,-6.286124997706281,-5.796175158210531,-6.18205589140883,0.2698268006185378,20,-4.528131596066795,-4.561373585786473,-4.738566302113949,-4.7036898433898084,-4.615831770190346,-4.629518619509474,0.08062651117501322
