SMILES,shift_value,shielding_value
N[C@H]1C[C@@H](C(=O)NC2CCC(F)CC2)C1,-117.44,388.375
NC(=O)N1CCCN(C2CCC3CCC(F)CC32)CC1,-117.45,384.89
CC1CN(C(=O)C2CC3C(F)CCCC3S2)CCO1,-117.45,398.349
CC1CCC(F)CC1C(=O)NC1CCCNC1C.Cl,-117.46,379.918
CC1CCC(F)CC1CN1CCC(C2CNN(C)C2)C1,-117.47,380.315
NC1CNN(COC2CCC(F)CC2Cl)C1,-117.47,388.476
CC1NC(CNC2CCCC(F)C2C)NO1,-117.48,381.609
CS(=O)(=O)N1CCN(CCC2CCC(F)CC2)CC1,-117.49,381.481
CC1C(F)CCCC1NCC1NCNN1C,-117.5,389.552
O[C@@H]1CCCC[C@H]1C1CCC(F)CC1,-117.56,386.28
CC1CNC(CN2CCC(C3CCC(F)CC3)CC2)O1,-117.56,400.209
O=C1NC2(CCOC2)C(=O)N1CC1CCC(F)C(Cl)C1,-117.57,386.364
CC1CCC(F)CC1CN1C(=O)NC2(CCC2)C1=O,-117.58,378.082
OCCCN1CCC2CCC(F)CC2C1,-117.58,379.383
CC(=O)NC1(C2CCC(F)CC2)CCCC1,-117.59,386.074
NC(=O)NC1(C2CCC(F)CC2)CC1,-117.6,386.277
CC1CCC(C(=O)NC2(C(=O)O)CCSC2)CC1F,-117.61,386.362
CC1CCC(C(=O)N2CCCC3(CCCOC3)C2)C(F)C1,-117.63,381.392
CC1CCC(F)CC1CN1NCN(C)C1=O,-117.63,384.732
CC1CCC(F)CC1CN1C(=O)CN(C)C1=O,-117.64,385.491
CC1(C)CN(C(=O)CC2CCCCC2F)CCS1(=O)=O,-117.64,395.68
CNC(=O)C1CCCCN1C(=O)CC1CCCCC1F,-117.65,390.255
O=C(NC1CC1)C1CC(Cl)CCC1F,-117.65,403.448
CC1C(F)CCCC1NCC1NCCN1C,-117.68,369.338
O[C@@H]1CCC[C@H]1C1CCC(F)CC1,-117.68,377.887
CN1CNNC1CNC1CCC2CCC(F)CC21,-117.69,377.433
CN1NCC2C1CCCC2NC(=O)CC1CCCCC1F,-117.7,366.744
O=C(O)C1CCC(F)C2CCCNC12,-117.7,397.326
CC1CCC(CS(=O)(=O)N2CCCCO2)C(F)C1,-117.72,383.902
O=C(O)C1CCC(OC2CCC(F)CC2)NC1,-117.74,376.068
CC1C(C(=O)N2CCOCC2)SC2CCC(F)CC12,-117.78,380.586
CC1CC(F)CC2[NH]C(C(=O)N(C)[C@@H]3CCC[C@H]3O)CC12,-117.8,376.185
O=C(CC1CCCCC1F)NC1CCCNC1=O,-117.82,384.065
O=C(CC1CCCCC1F)N1CCOCC1,-117.84,382.851
CN1CC(NC(=O)CC2CCCCC2F)CCC1=O,-117.84,396.366
CC1NC(C)C(C(=O)N2CCOC3CCCC(F)C32)O1,-117.84,397.152
NC(=O)C1CSC(CC2CCCCC2F)N1,-117.84,401.002
NC(=O)N1CCC(CC2CCC(F)CC2)C1,-117.85,401.1
CNC(=O)C1(CC2CCCCC2F)CC1,-117.86,378.998
CC1CC(C(=O)N2CCOC3CCCC(F)C32)NO1,-117.86,391.812
CC1CCC2C(F)CCCC2C1NS(C)(=O)=O,-117.89,398.629
CC1CC(C)NC(NS(=O)(=O)CC2CCCCC2F)C1,-117.89,415.1
CC1C(C(=O)N(C)CC(N)=O)SC2CCC(F)CC12,-117.9,403.672
O=C(NCC1NC2CC(F)CCC2O1)N1CCSCC1,-117.91,378.34
NC1CCN(C(=O)C2CC3CC(F)CCC3S2)C1,-117.91,393.846
O=C(NC1(C(=O)O)CCCC1)C1CC(Cl)CCC1F,-117.92,367.132
CC1=CCN(C(=O)NC2CCC(F)CC2)CC1,-117.92,401.426
N#CC1CCC(=O)N(CC2CCCCC2F)C1,-117.94,388.648
CC1CCC(CNC(=O)C2CC(O)CN2)CC1F.Cl,-117.94,405.955
NC1CCN(C2CCC(Cl)CC2F)C1=O,-117.96,398.075
CC1CCC(CNC(=O)C2CCOC2C)CC1F,-117.99,391.78
O=C(C1CC(F)CC2[NH]CNC12)N1CCCCO1,-118.0,385.875
CC1(C)COCCN1C(=O)CC1CCCCC1F,-118.0,390.035
CC1CCC(C(=O)N(C)C2CC3CCC(C2)N3)C(F)C1.Cl,-118.01,382.224
CCC(=O)NCC1NC2CC(F)CCC2O1,-118.03,397.237
FC1CCC2OC(N3CCCO3)NC2C1,-118.05,377.877
FC1CCCCC1CC1NNC2N1CCNC2,-118.06,377.72
Cl.FC1CCCCC1CC1CCCCN1,-118.08,390.907
CC1CC(F)CCC1C1CCNCC1,-118.09,382.651
CN1CN(CC2CCCCC2F)CC1=O,-118.09,387.361
NC(=O)C1CC(NC(=O)C2CC=CCC2)CCC1F,-118.11,384.466
O=C(CO)N1CCN(CC2CCC(F)C(Cl)C2)CC1,-118.11,384.802
CC1CCC(C(C)NC(=O)C2CSCN2)CC1F.Cl,-118.14,404.244
CC(C1CCC(F)C(Cl)C1)N1CCC(C(N)=O)CC1,-118.18,383.564
NC(=O)N[C@H]1C[C@H](C2CCCCC2F)C1,-118.19,412.173
CC1CCC(F)CC1CN1CCN2CCOCC2C1,-118.21,372.79
N#CCC1(O)CN(CC2CCCCC2F)C1,-118.22,395.182
CC1CCC(CNC(=O)N2CCOCC2C2CC2)CC1F,-118.28,390.959
CC1CCC(C(=O)NC2NNC3N2CCCC3)CC1F,-118.28,392.049
CC1N[NH]CC1CNC1CCCOC2CCC(F)CC21.Cl,-118.3,384.944
FC1CCCCC1CN1CC(N2CCNN2)C1,-118.31,377.166
CC1CN(-C2CCC(F)CC2)NC1N,-118.35,383.765
Cl.NC1CCCOC2CCC(F)CC21,-118.36,389.515
CC(=O)N(CC1CCCCC1F)C1CCS(=O)(=O)C1,-118.36,400.382
CN1NC(C(=O)NC2CCC(F)C(Cl)C2)CCC1=O,-118.37,388.865
O=C(NCC1CCCCC1F)C1CC1,-118.4,391.335
CC1CC(CN2C[C@H](O)C[C@H]2C(N)=O)CCC1F,-118.41,412.546
O=C1CCC2CC(C(=O)N3CCCCCC3)C(F)CC2N1,-118.43,388.158
O=C(NC1CC(=O)N(C2CC2)C1)C1CCCC(Cl)C1F,-118.44,409.816
CCOCC(=O)N1CC2CCCC(F)C2C1,-118.52,384.894
NC(=O)NC1CCCC2C(F)CCCC21,-118.57,395.789
CC(C(=O)N1CCCC[C@@H]1C(=O)O)C1CCCCC1F,-118.6,390.05
O=C(NC1CC1)C1CCC(CO)C(F)C1,-118.62,407.234
CN(C(=O)C1CCC(CO)C(F)C1)C1CC1,-118.7,380.292
O=C(C1CCC(CO)C(F)C1)N1CCCC1,-118.71,379.163
CCN(C(=O)C1CCNN1C)C1CCC(Cl)CC1F,-118.71,400.692
NC1(C(=O)N2CCC3C(F)CCCC32)CC1,-118.74,387.058
CC1(C2CCCO2)NC(=O)N(CC2CCCCC2F)C1=O,-118.75,388.599
COCC1C(C(N)=O)SC2CCCC(F)C12,-118.77,412.464
CCC1CCC(NC(=O)N2CC(C)OC(CO)C2)CC1F,-118.82,406.003
O=C1CN(C2CCCC2)C(=O)N1CC1CCCCC1F,-118.82,410.601
COC1CCCC(F)C1C(C)NC(=O)N1CCSCC1,-118.83,396.602
CC1NC(CN(C)C(=O)NC2CCC(F)CC2)NO1,-118.85,381.031
CN(CC1CCCCC1F)C(=O)C1CCC2C(C1)OCO2,-118.87,374.881
CN(CC(N)=O)C1NC2CC(F)CCC2O1,-118.87,377.972
CN(CC1CCNCC1)C(=O)NC1CCC(F)CC1,-118.91,378.823
CC1COC(CO)CN1CC1CCCC(Cl)C1F,-118.91,387.056
CC1NC(CN(C)C(=O)C2CC(Cl)CCC2F)NO1,-118.96,380.628
OC1CCC(NC2CCSC3CCC(F)CC32)CC1,-118.98,396.267
CC1CNN(CC2CCCCC2F)C1N,-118.99,393.811
O=C1NC2(CCCCC2)C(=O)N1CC1CCCCC1F,-119.03,410.392
O=C1C(N2CCOCC2)CCN1C1CCC(F)C(Cl)C1,-119.05,370.916
O=C(NC1CCC(F)CC1)N1CCN(C(=O)C2CC2)CC1,-119.06,382.553
O=C1NCCOC2CCC(F)CC21,-119.06,400.006
O=C(NC1CCC(N2CCCC2=O)C(F)C1)C1CCCO1,-119.06,400.386
CN1CCC(C(=O)NCC2CCCCC2F)CC1=O,-119.08,381.596
O=C(NC1CCC(F)CC1)N1CCCN(C2CC2)CC1,-119.1,388.86
NC1NCC(CC2CCCCC2F)S1,-119.14,381.551
O=C(NC1CCC(F)CC1)NC1CCCC2C1CCNC2,-119.14,388.522
CC1CC(C(=O)N2CCCC2CO)CC(C)C1F,-119.17,399.985
O=S(=O)(NCC1CCCCC1F)C1CC1,-119.27,393.314
O=C1NCCN1CC1CCCCC1F,-119.27,395.88
CC1CCC(F)C(C(=O)NC2NNC(C3CC3)N2C)C1,-119.29,390.742
Cl.FC1CCCCC1COC1CNC1,-119.29,395.057
N#CC1(C(=O)NCC2CCCCC2F)CCCC1,-119.29,397.97
CC1(CNC2NC3CC(F)CCC3O2)CCCO1,-119.31,386.427
O=C(CCC1CCCCC1F)N1CCCC2NCCCC21,-119.32,380.637
O=C(C1COC2CCC(F)CC12)N1CCC1,-119.35,378.693
NC(=O)N1CCC(NC2CCC(C3CC3)C(F)C2)CC1,-119.42,383.753
O=C(NCC1CCCCC1F)C1CCC1,-119.43,401.86
CC1(C(=O)NCC2CCCCC2F)CNC1,-119.43,412.081
FC1CCCCC1CNC1CN[NH]C1,-119.53,395.286
CCN1C(NC(=O)C2CCOC2C)NC2CC(F)CCC21,-119.57,370.004
N#CCC1NC2CCC(F)CC2[NH]1,-119.57,379.477
NC(=O)C1CCN(C(=O)C2CC(Cl)CCC2F)CC1,-119.59,380.008
O=C(C1CCCC(Cl)C1F)N1CCOCC1,-119.59,387.488
CS(=O)(=O)N1CCC2CC(F)CCC21,-119.61,394.832
CN(C)C(=O)CC1NOC2CCC(F)CC12,-119.63,391.48
CC1(O)CCN(C(=O)C2CC3CC(F)CCC3O2)C1,-119.68,394.714
CN1NCC2CCC(F)C(C(=O)O)C21,-119.69,386.387
O=C(CO)N1CCC2C(F)CCCC2C1,-119.73,393.251
CC1CNCCN1C(=O)C1CC2CC(F)CCC2O1,-119.76,385.103
NC(=O)C1CCCC1NC(=O)NC1CCC(F)CC1,-119.77,383.41
O=C(NC1CCC(F)CC1)N1CCCCN1,-119.77,384.028
CC1(C(=O)NCC2CCCCC2F)COC1,-119.79,377.203
FC1CCC2C(C1)CNCCO2,-119.8,372.627
O=C(NCC1CCCCC1F)NC1CCC2NCNN2C1,-119.81,392.021
O=C(C1CC2CC(F)CCC2O1)N1CCCCC1,-119.82,372.476
CC1CC(CN2CC(O)CC2(C)CO)CCC1F,-119.86,386.457
O[C@@H]1CCCC[C@H]1C1CCCCC1F,-119.86,392.408
CC(=O)NC1CCC(F)C(C(=O)N(C)C2NCCS2)C1,-119.86,403.603
CN1CCC(=O)NC2CC(F)CCC21,-119.88,382.963
O=C(NCC1CC(Cl)CCN1)NC1CCC(F)CC1,-119.88,388.012
CC(C)C1CC(C(=O)N2CCC2C2CCCCC2F)N[NH]1,-119.89,385.802
CC(NC(=O)NC1CCC(F)CC1)C1CCCO1,-119.9,381.195
CC1CCCC(C(=O)NC2CC23CC3)C1F,-119.92,393.812
CC1NCCN1CC(=O)NC1CCC(F)C(Cl)C1,-119.93,389.757
CS(=O)(=O)N[C@@H]1C[C@H]1C1CCCCC1F,-119.94,388.976
CC1(NC(=O)C2CC3CC(F)CCC3O2)CCOCC1,-119.95,377.574
CN1C(NC(=O)CC2CCCOC2)NC2CC(F)CCC21,-119.97,376.367
N#CC1CC(F)CCC1N1CCC(O)CC1,-120.0,394.387
O=C(NC1CCC(F)CC1)N1CCCCCC1,-120.01,388.487
CC1CNN(C)C1CN1CCOC2CCC(F)CC2C1,-120.02,377.738
CC(=O)N(C)C1CCN(C2CCC(C#N)CC2F)CC1,-120.02,382.402
CC1CC(CNC(=O)C(=O)N2CCCC2)CCC1F,-120.03,368.94
CN1CNN(CCC2CCCCC2F)C1=O,-120.03,387.799
O=C(NC1CC(Cl)CCC1F)NC1CC1,-120.03,401.345
CC1CCCC(C(=O)NC2(C3NNC[NH]3)CCC2)C1F,-120.04,392.201
O=C(NC1CCOCC1)C1CC2CC(F)CCC2O1,-120.05,394.814
CC1C(C(=O)N2CCOCC2)OC2CCC(F)CC12,-120.07,386.642
O=C(NC1CCC(F)CC1)N[C@@H]1C[C@H]1CO,-120.07,401.395
CCC(=O)NC1NC2CC(F)CCC2N1CC,-120.08,391.804
N#CC1CCC(N2CCN3CCCCC3C2)C(F)C1,-120.08,403.908
CC(C(=O)NC1CCC(F)C(Cl)C1)N1CCNC(=O)C1,-120.09,383.171
O=C(NC1CC1C1CCCCC1F)C1CCNCC1,-120.14,387.218
O=S(=O)(C1CNCC(F)C1)N1CCC2(CCCCC2)C1,-120.15,386.979
CC(=O)NC1CCC(F)C(C(=O)N2CCCCO2)C1,-120.16,378.497
CN1CC(=O)N(CC(=O)NC2CCC(F)C(Cl)C2)C1=O,-120.19,389.175
CCNC(=O)N1CCC(NC(=O)NC2CCC(F)CC2)C1,-120.25,388.554
FC1CCC2[NH]CNC2C1,-120.26,392.896
CC1CC(CNC(=O)C2CCCCN2)CCC1F,-120.29,389.003
N#CCC1COC2CCC(F)CC12,-120.3,380.286
CC(NC(=O)C1CCOC1)C1CCCCC1F,-120.3,381.778
CC1NOC(C)C1CC(=O)NC1CCC(F)C(Cl)C1,-120.3,384.315
NC(=O)C1CCC(=O)N(CC2CC(Cl)CCC2F)N1,-120.32,391.983
CN1CCCN(C(=O)C2CCOC2)C2CC(F)CCC21,-120.33,382.394
CC1CC(C2CCCCC2F)N(C(=O)CC2(N)CCC2)C1.Cl,-120.33,388.98
N#CC1CCC(N2CCN(C(=O)NC3CC3)CC2)C(F)C1,-120.35,378.638
FC1CCC(Cl)C2C1CCCN2,-120.37,407.352
N#CC1(NC(=O)C2CCC(F)CN2)CCC1,-120.38,401.244
CC1CC(CNC(=O)NC2NNCS2)CCC1F,-120.42,413.058
COC1CCN(C(=O)NC(C)C2CCCCC2F)CC1,-120.44,387.811
O=C(NCC1CC12CC2)C1SCCC1F,-120.44,393.5
CCOCC(=O)N1CCCN(C)C2CCC(F)CC21,-120.44,396.132
O=C(C1CNCC(O)C1)N1CCC2CCCC(F)C2C1,-120.45,394.621
O=C(CN1CCCCCC1=O)NC1CCC(F)C(Cl)C1,-120.48,385.049
CC1CN(C(=O)COC2CCC(F)CC2Cl)CCO1,-120.49,375.749
CC1CC(CNC(=O)C2CCN(C)C(=O)C2)CCC1F,-120.54,373.854
CC1CC(CNC(=O)C2CCC2)CCC1F,-120.57,392.197
O=C(COC1CCC(F)CC1Cl)N1CCOCC1,-120.66,398.702
CC1CCC(C(=O)N2CCCN(C)C3CCC(F)CC32)O1,-120.7,369.185
CC1NCC(CN(C)C2CCC(F)CC2C#N)S1,-120.72,379.577
O=C(COC1CCC(F)CC1Cl)N1CCNC1=O,-120.72,390.391
CC1CCN(C)CCN1C(=O)NC1CCC(Cl)CC1F,-120.72,414.08
FC1CCC(OC2CCOC2)C(Cl)C1,-120.75,389.318
CC1CCC(F)C(C(=O)NCC2(C)CCNCC2)C1.Cl,-120.77,382.534
O=C(NC1CCC(Cl)CC1F)C1CCCO1,-120.81,382.39
CNC(=O)NC1CC(C2CCC(F)C(Cl)C2)C1,-120.83,383.643
CC1CC(F)CCC1N1CCCC(NS(C)(=O)=O)C1,-120.9,370.303
CN1C(=O)[NH]C2CCC(F)CC21,-120.91,385.427
CC1CCC(F)C(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2O3)C1,-120.92,405.242
CC1C(C(C)N)OC2CCC(F)CC12.Cl,-120.93,371.153
CC1CC(CNC(=O)NC2CC2)CCC1F,-120.94,390.044
O=C(O)C(=O)N1CCC2CCCC(F)C2C1,-120.94,399.651
O=C1C(N2CCSCC2)CCN1C1CCCCC1F,-120.95,397.349
NC1NC2CCC(F)CC2O1,-120.99,381.551
CN1CCNC1CN1CCOC2CCC(F)CC21,-121.06,385.579
O=C(NC1CCC(Cl)CC1F)N1CCOCC1,-121.07,413.642
CC1NC2CC(F)CCC2[NH]1,-121.11,385.419
CNC(=O)C1CC(NC(=O)N2CCCCCC2)CCC1F,-121.12,387.365
CN(C)C(=O)C1CC(=O)N(C2CCCCC2F)C1,-121.13,392.93
CC(C)OC1CCC(NC(=O)N2CCC23CCC3)C(F)C1,-121.13,409.5
CC1CC(C)N(-C2CCC(NC(=O)C3CC3)CC2F)N1,-121.15,390.871
CC(C)(OC1CCC(F)CC1)C(=O)N1CCC1,-121.16,386.633
COC(C(=O)N1CCCN(C)C2CCC(F)CC21)C1CC1,-121.18,380.886
O=C(O)CC1C(=O)NC2CCC(F)CC21,-121.19,384.832
O=C(O)CN1CCC2CCC(F)CC21,-121.2,390.842
O=C(O)C1CCC(F)C2CCNCC12,-121.24,391.81
CCN1CCC(N(C)C(=O)NC2CCCCC2F)C1,-121.27,394.261
CNC(=O)C1CC(NC(=O)NC2CC2)CCC1F,-121.34,390.626
CC(C)N1C(=O)[NH]C2CC(F)CCC21,-121.34,391.094
CO[C@H]1C[C@@H](CO)N(C(=O)C2CC3C(F)CCCC3[NH]2)C1,-121.35,387.231
O=C(NC1CCC2CN[NH]C2C1)C1CCC(F)CN1,-121.42,390.948
CC1CC(S(=O)(=O)NC2C(F)CCCC2CO)C(C)O1,-121.48,385.642
CC1CCCC(C(=O)N2CC[C@H](O)C2)C1F,-121.5,398.024
O=C(C1CCC(=O)N(-C2CCCCC2F)N1)N1CCC1,-121.56,383.242
CC1CC(C)N(-C2CCC(NC(=O)NC3CC3)CC2F)N1,-121.57,370.222
CC(C)(OC1CCC(F)CC1)C(=O)N1CCCC1,-121.58,389.65
FC1CCC2OCCC2C1,-121.62,394.237
COC1CCCC(F)C1NC(=O)N1CCSCCC1C,-121.64,402.654
CC1CC(NC(=O)C2CCN(C)C(=O)C2)CCC1F,-121.67,391.097
O=C(NCC1CCCOC1)C1CC2[NH]CNC2CC1F,-121.79,390.357
CNC1CCN(C(=O)C2CC(C)CCC2F)C1.Cl,-121.82,393.791
CC1COCCN(C(=O)CC2C[NH]C3CC(F)CCC23)C1,-121.88,376.713
CNC(=O)C1=CC2CC(F)CCC2OC1,-121.89,386.131
O=C(C1CCC(F)CN1)N1CCCCCO1,-121.91,393.58
CC1C(F)CCC2SC(N)NC12,-121.92,386.58
NC(=O)C1=CC2CC(F)CCC2OC1,-121.94,379.982
CC1CC(F)C2C(C1)CCNC2,-121.97,385.522
O=C(C1CCC(N2CCOCC2)C(F)C1)N1CCCC1,-121.98,403.229
CC1NSCC1C(=O)NC1CCC(C(N)=O)CC1F,-122.13,369.895
CS(=O)(=O)NCCC1C[NH]C2CC(F)CCC12,-122.17,372.75
O=C(N1CCOCC1)N1CCOC2CCC(F)CC21,-122.23,395.56
CC1CC(F)CCC1OCC1CNNN1C,-122.24,383.211
O=C(C1CCSC1)N1CCN(C2CCC(F)CC2)CC1,-122.27,380.545
FC1CC2C(C(CN3CCSCC3)C1)OCOC2,-122.29,389.064
O=C(C1CC1)N1CCOC2CCC(F)CC21,-122.36,388.204
O=S(=O)(C1CNCC(F)C1)N1CC2CCCCC2C1,-122.36,396.848
CS(=O)(=O)N1CCC(OC2CCC(F)CC2)CC1,-122.38,389.302
NC(=O)C1CNN(-C2CCCCC2F)C1N,-122.4,380.226
CC1CCC(F)C(C(=O)N2CCCC(C(C)N)C2)C1,-122.46,383.007
CC1(C)CC(N)C2CC(F)CCC2O1.Cl,-122.46,388.56
CC1CCCCN1S(=O)(=O)C1CNCC(F)C1,-122.54,364.995
CC(=O)NC1C(F)CCCC1NC1CC1,-122.59,404.511
NC1CCN(C2CCC(F)CC2)CC1,-122.6,381.464
CN1C(N)NC2CC(F)CCC21,-122.6,404.3
CNS(=O)(=O)C1CCC(C(=O)NC2CCCCC2F)O1,-122.61,397.424
CC1CCCC(NC(=O)NC2CCCCNC2=O)C1F,-122.62,423.078
O=C(CCN1C(=O)CCC2CC(F)CCC21)N1CCCC1,-122.65,388.343
O=C(NC1CCC(-N2CNCN2)C(F)C1)C1CCCC1,-122.65,405.79
CCN(C)S(=O)(=O)C1CNCC(F)C1,-122.67,396.616
O=C(NC1CCN(C2CCC(F)CC2)CC1)C1CCCO1,-122.68,385.411
CC(=O)N1CCN(C(=O)C(C)OC2CCC(F)CC2)CC1,-122.68,385.812
CCC1(O)CN(C(=O)NC2CCC(F)C(Cl)C2)C1,-122.68,385.833
O=C(NC1CCCCC1F)C1CNNS1,-122.69,385.957
N#CC1CCN(C(=O)N2CCC3CCCC(F)C32)CC1,-122.84,378.259
N#CC1C(N)[NH]C2CC(F)CCC12,-122.85,390.252
CC1CC(C(=O)NC2CCCCC2F)NO1,-122.89,400.394
CS(=O)(=O)N1CCC2CCCC(F)C21,-122.9,384.878
O=C(C1C[NH]C2CCC(F)CC12)N1CCCCC1,-122.95,380.49
CC1[NH]C2CC(F)CCC2C1CCN.Cl,-122.99,424.986
CC1CCOC1C(=O)NC1CCCCC1F,-123.01,395.61
O=C(C1CCC(F)CN1)N(C1CCCCN1)C1CCCC1,-123.03,389.346
N#CC1CCC(N2CCCOCC2)C(F)C1,-123.06,392.747
C[C@@H]1CCO[C@@H]1C(=O)NC1CCCCC1F,-123.1,397.142
CC1CCC(F)C(CN2CC[C@H](N)C2)C1.Cl,-123.12,429.159
COC1CC2C(=O)[NH]CNC2CC1F,-123.13,387.614
O=C(COC1CCC(F)CC1)N1CCCCC1,-123.16,376.725
COC1CCC(F)CC1C(=O)N1CCCO1,-123.17,381.13
CC(C)(O)CN1CCN(C2CCCCC2F)CC1,-123.18,386.862
CC1CC(NC(=O)C2CCCO2)N(-C2CCCCC2F)N1,-123.22,405.373
COC1CCC(F)CC1C(=O)N1CCCC1,-123.23,399.595
O=C(CO)NC1COC2CCC(F)CC2C1,-123.27,388.144
CN(CC1NCNN1C)C1CCCCC1F,-123.27,405.977
O=C(NCC1CCCNC1)NC1CCC(F)C(Cl)C1,-123.29,384.336
O=C1CC2CCCCN2C(=O)N1C1CCCCC1F,-123.31,398.362
CC(C)N1CCN(C2CCCCC2F)CC1,-123.32,409.085
CC1NN(C)CC1NC(=O)C1CC2CC(F)CCC2O1,-123.36,385.678
CC1CCC(NC(=O)C2SCNC2C)C(F)C1,-123.39,401.456
N#CC1CC(NC[C@H]2C[C@@H](O)C2)CCC1F,-123.4,372.728
FC1CCCC2CCNCC12,-123.4,386.546
O=C(NCC1CN[NH]C1)NC1CCC(F)C(Cl)C1,-123.41,369.266
CC1CNC2CCC(F)CC2O1,-123.43,385.73
CC(=O)NC1CN(C(=O)C2CC3CC(F)CCC3O2)C1,-123.47,381.398
O=C(C1CCCO1)N1CCN(C2CCCCC2F)CC1,-123.48,406.976
N#CC1CC(F)CCC1N1CCCOCC1,-123.57,387.442
O=C(NC1CCCN(C2CCCCC2F)C1)C1CCON1,-123.59,387.851
O=C(NC1(C(=O)O)CC1)C1CC2CC(F)CCC2[NH]1,-123.68,378.742
CC(=O)NC1CCC(-N2CCNC2)C(F)C1,-123.71,396.337
CCCC1C(=O)NCCN1C(=O)C1CNCC(F)C1,-123.73,396.888
O=C(C1CCC(-N2CCCN2)C(F)C1)N1CCNCC1,-123.74,403.083
CC1CN(C2CCCCC2F)CCN1C(=O)C1CCC1,-123.79,380.333
CCCC1CN(C(=O)C2CC3CC(F)CCC3O2)CCO1,-123.79,385.7
N#CC(NC1CCC(F)CC1)C1CCCO1,-123.85,377.998
CC1(C)CN(C(=O)C2CNCC(F)C2)CCS1=O,-123.87,367.38
COC1CN(C(=O)CC2NCCCC2F)C1,-123.87,396.719
CC1C2CCCN2CCN1C(=O)NC1CCCCC1F,-123.91,395.603
O=C(O)C1CCNC2CC(F)CCC21,-123.93,387.331
F/C=C/CBr,-124.0,300.758
FC1CCC2C(C1)OCCN2CC1CNCS1,-124.04,396.549
O=C(NC1CCCC(Cl)C1F)C1CCCO1,-124.09,405.129
CC1CCC(F)C(CN2CNN(C)C2=O)C1,-124.1,411.34
CC1CCCC(CN[C@@H]2COC[C@H]2O)C1F,-124.14,388.953
O=C(NC1CCCCC1F)N1CCC(N2CCNN2)CC1,-124.21,395.607
O=C(CC1CCNCC1)NC1CCCCC1F,-124.27,402.479
NC(=O)C1CSC(CN2CCOC3CC(F)CCC32)C1,-124.32,386.214
O=C(NC1CCCCC1F)N[C@@H]1C[C@H]1CO,-124.34,396.683
O=C(NC1CCCCC1F)N1CCCCCC1,-124.36,410.433
CN(CC(=O)N1CCC1)C1CCCCC1F,-124.38,385.394
O=C(C1CNCC(F)C1)N1CCCC2CCCC(Cl)C21,-124.39,400.5
O=C(NC1CCCCC1F)C1CC(=O)N(C2CCCC2)C1,-124.48,404.435
CN(CC1CCCO1)C(=O)NC1CCCCC1F,-124.5,383.187
CC1CCC(F)C(CN2NCN(C)C2=O)C1,-124.52,395.584
O=C(O)C1C(F)CCC2CCNCC12,-124.55,383.812
COC1CN(C(=O)C2CNCC(F)C2)C1,-124.58,390.474
O=C(C1CNCC(F)C1)N1CCC2(CCCCC2)C1,-124.58,394.475
CC1CC2NC(N)SC2CC1F,-124.6,393.526
O=C(NC1CCCCC1F)N1CCCC1C1CCCNC1,-124.6,413.652
CC1CCC(NC(=O)C2CCC(=O)N2)C(F)C1,-124.62,413.153
CC1CC(C)N(CC(=O)NC2CCCCC2F)N1,-124.64,389.032
CCN(C(=O)C1CNCC(F)C1)C1CCC(C#N)CC1,-124.72,396.966
CC1CCC(NC(=O)N2CCCC2)C(F)C1,-124.75,409.3
NC(=O)NCC1CC(C2CC2)CCC1F,-124.76,412.319
OCCC1CN(-C2CCCCC2F)NN1,-124.78,384.944
O=C(NC1CCSC1)C1CNCC(F)C1,-124.83,385.803
C[C@H](CO)N(C)C1NCC(Cl)CC1F,-124.86,386.634
CC1CN(CC(=O)NC2CCCCC2F)CCO1,-124.86,411.533
FC1CC(Cl)CNC1N1CCOCC1,-124.91,388.943
CC1CNN(-C2CCC(NC3CCN(C)C3=O)CC2F)C1,-124.92,390.089
CC1CCC(F)C(CNC2CCN(C)N2)C1,-124.92,405.604
CC1(C)NC(=O)N(CC(=O)NC2CCCCC2F)C1=O,-124.95,380.899
CN(C)C(=O)C1CCC(-N2CCCC2)C(F)C1,-124.96,389.946
O=C(NC1CNCC(F)C1)C1CSCN1,-124.99,375.058
O=C(CN1CCCCC1)NC1CCCCC1F,-124.99,391.195
F/C=C\CBr,-125.0,303.379
O=C(CC1CCON1)NC1CNCC(F)C1,-125.01,379.605
O=C(C1CCCO1)N(C1CCC(F)CN1)C1CCOCC1,-125.03,381.909
O=C(O)C1NCC2C(F)CCCN12,-125.06,402.323
O=C(N[C@@H]1C[C@H]1CO)C1CNCC(F)C1,-125.07,397.274
C[C@@H]1CCO[C@@H]1C(=O)NC1CNCC(F)C1,-125.1,394.227
O=C1CC(NC(=O)C2CNCC(F)C2)CN1,-125.1,398.512
O=C(NC1CC(-C2CCCO2)CCC1F)C1CCCN1,-125.1,399.899
CC1CCC(NC(=O)CN2CCCN2)C(F)C1,-125.11,390.608
CC1CCC(C(=O)NC2CC(Cl)CCC2F)CN1,-125.14,413.578
O=C(NC1CNCC(F)C1)C1CC12CC2,-125.25,395.71
O=C(NC1NCCCC1F)C1CSC2CCCCC21,-125.25,419.456
N#CC1(C(=O)NC2NCCCC2F)CCCCC1,-125.26,397.255
CC1[NH]C2CCC(F)CC2C1CCN.Cl,-125.28,387.954
CS(=O)(=O)NCCC1C[NH]C2CCC(F)CC12,-125.37,406.377
